,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_PAG,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione,Depth_to_Groundwater_SAL,Depth_to_Groundwater_CoS,Depth_to_Groundwater_LT2
2014-01-09,-0.3426535857980049,-0.3324069244131284,-0.3451902135664867,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3498326872657913,-1.6453868763022386,-1.6319014712702424,-0.8235793587396697,-0.7934229402608424,-0.11649048017478376,-0.8366106361381997,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.1635277853960013,0.8546542436114701,-1.5038909501263091,-0.8326293909420925,-0.586342744260955
2014-01-10,-0.3426535857980049,-0.35215560937463686,-0.32697571304707207,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.4772437902051672,-1.270347910592753,-0.7806226710003621,-0.7247172064340254,-0.06593211065486876,-0.7942212689824895,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,0.9863849826977727,0.5352628997410229,-1.4519192203315086,-1.2193187191402386,-0.6085984656059044
2014-01-11,-0.32901772276047875,-0.3126582394516201,-0.21768870993058426,-0.3396410094704619,-0.034484681854102125,-0.20231063406238037,-0.3346980689680992,-0.3109371197244514,-0.32250079911148055,-0.2894279617506422,-1.3243864392078302,-0.9991827400846361,-0.45128806499900276,-0.7323511768592275,0.10259578774484752,-0.5469499605741786,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,0.8092421799995441,0.31168895903171007,-1.3652996706735083,-0.8028840580037736,-0.6085984656059044
2014-01-12,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.156243353110759,-0.8334706914407872,-0.7090281914348492,-0.5186000049535747,0.023949435158313142,-0.6246638003596475,-0.4718878231421673,-0.3344736903970121,-0.21144816385085352,0.7160516985796613,0.45185830814854244,0.8092421799995441,0.23184112306409824,-1.3133279408787077,-0.7731387250654547,-0.6085984656059044
2014-01-13,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,0.08207589856117097,-0.3619136323688211,-0.9422430617144869,-0.6225644477122517,-1.3032623718286058,-0.7934229402608424,-0.5490454194007222,-1.1898553624357868,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,0.6763850779758729,-0.0077023848387370265,-1.261356211083907,-0.8326293909420925,-0.6419820476233303
2014-01-14,2.9163176801707476,4.0715498220032424,4.59093942719488,3.6875449980046167,7.026588869214628,3.2358395396488637,3.064420809322444,-0.18113389283205608,3.019654529488684,3.5523125810128375,-1.6301011412025048,-0.7280175695765199,-0.5873175761734771,-0.9308344079144762,-0.12772567340143148,-0.723572323722972,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.872098996188915,1.5892543345134984,-1.2786801210155083,-0.8326293909420925,-0.7421327936756044
2014-01-15,-0.06993632504748169,0.2600536244321233,0.2558883035741963,0.5653446101868591,0.5027709144228664,0.17970605190553562,0.17121729896351648,-0.3109371197244514,-0.32250079911148055,0.060919446237222286,-1.8288156974990435,-1.1197005936437991,-0.9452899740010414,-1.0453439642925044,-0.1501960598547269,-0.9355191595015242,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.6506704928161295,1.349710826610663,-1.3826235806051081,-0.5946667274355417,-0.719877072330655
2014-01-16,-0.32901772276047875,-0.3324069244131284,-0.36340471408590136,-0.3396410094704619,-0.32613771983302786,-0.3478408001453959,-0.3505079242159622,-0.3109371197244514,0.4162914314211874,-0.3619136323688211,-1.7065298167011735,-1.0745063985591135,-1.2245084443065417,-1.0224420530168987,-0.3524295379343865,-1.2039851514876905,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.3406705880942296,0.9983803483531712,-1.4345953103999087,-0.7359570588925561,-0.6976213509857037
2014-01-17,3.0117687214334308,0.35879704923966527,-0.05375820525585252,0.09022715986676562,2.237338982402793,0.7436354454772212,1.4676254292882818,-0.15950002168332353,4.761093358601402,2.561675082564393,-1.859387167698511,-1.4059304958468113,-0.7233470873479517,-0.6789133838828142,-0.060314514041545,-0.6741180620413099,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,3.156384315751071,3.1223327850916442,-1.4519192203315086,-0.8846837235841508,-0.753260654348079
2014-01-18,6.6252724263778635,7.863297334612854,5.884168964073319,4.75090310110197,11.432084758685768,6.29197302739219,6.542588963852303,1.8740838662975365,7.399637039075217,7.381972178673288,-2.7459598034830672,-3.0931804456750935,-0.5658392323038235,-0.625475590906401,0.0014790487050177156,-0.6387935894115512,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,5.592097852851713,5.6934331032487435,-1.8330452388267098,-0.6615937265467592,-0.8088999577104524
2014-01-19,6.325283439552288,4.308534041541344,1.5491178404526356,0.3843474862553949,6.827036790597467,3.5996649548564026,4.597976768365154,-0.05133066593966077,1.2958059915791256,5.449020962188518,-2.165101869693185,-4.238100054487142,-0.4727664088686567,-0.7705210289852368,0.052037418224932526,-0.5893393277298888,-0.4718878231421673,-0.3344736903970121,-0.21144816385085352,0.7160516985796613,0.45185830814854244,6.3449547643191835,6.172520119054414,-2.5086777261591138,-0.8921200568187304,-0.8756671217453024
2014-01-20,1.825448637168655,2.886628724312739,1.3487583347390746,1.0404620605069528,1.1474776299552287,0.5799140086338286,0.6771326668951322,0.4029806281837228,-0.02346584865778163,1.860980266588664,-1.8441014325987768,-3.725899176860699,-0.608795920043131,-0.6331095613316029,0.018331838544989383,-0.7094425346710685,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,4.219241131940442,4.000658980735373,-2.8724798347227156,-0.9962287221028463,-0.8979228430902517
2014-01-21,-0.3153818597229526,-0.35215560937463686,-0.36340471408590136,-0.22651780701329674,-0.24938692036488955,-0.3478408001453959,-0.20821922698519532,-0.00806292364219567,-0.37527167272095685,-0.3498326872657913,-1.7065298167011735,-3.273957226013838,-0.8164199107831185,-0.7628870585600348,-0.07716730388151667,-0.7730265854046342,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,3.0235272137274,2.8348805756082416,-2.8724798347227156,-0.966483389164528,-0.8645392610728277
2014-01-22,-0.042664598972429336,-0.23366349960558647,-0.32697571304707207,-0.2943917284875958,0.10366675718854691,-0.22050190482275728,-0.14497980599374335,-0.3109371197244514,-0.2697299255020043,-0.09613284010216525,-1.6912440816014394,-3.0027920555057213,-1.0240439015231058,-1.014808082591697,-0.2176072192146136,-0.9425840540274758,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,2.314956002934486,2.116250051899736,-2.7512124652015144,-1.0482830547449047,-0.8088999577104524
2014-01-23,-0.2199308184602695,-0.35215560937463686,-0.3451902135664867,-0.3396410094704619,-0.32613771983302786,-0.3660320709057729,-0.3030783584723733,-0.3109371197244514,0.2403885193895998,-0.16861851072034412,-1.6606726114019723,-2.701497421607814,-1.3820162993506702,-1.0300760234421007,-0.3861351176143298,-1.2534394131693525,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.8278132955143578,1.5094064985458866,-2.595297275817114,-1.070592054448644,-0.7977720970379777
2014-01-24,0.325503703040777,0.31929967931664843,0.7658943181178063,0.8594649365754886,0.9325753914444412,0.39800130103005904,0.36093556193787235,0.7923903088609088,-0.04105613986094041,0.12132417175237134,-1.5536724657038359,-2.2344907390660573,-1.231667892263093,-1.2896310178989645,-0.425458293907597,-1.182790467909835,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.517813390792458,1.1740455874819171,-2.456705996364313,-0.9813560556336872,-0.8756671217453024
2014-01-25,-0.179023229347691,-0.35215560937463686,-0.32697571304707207,-0.3396410094704619,-0.32613771983302786,-0.3660320709057729,-0.3188882137202363,3.301919362113885,-0.37527167272095685,-0.26526607154458265,-1.4772437902051672,-2.0235844953375217,-1.2889434759155032,-1.075879845993312,-0.5378102261740745,-1.2746340967472078,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.2520991867451152,0.8706238108049925,-2.300790806979913,-0.9069927232878902,-0.8422835397278784
2014-01-26,-0.3426535857980049,-0.3324069244131284,-0.3451902135664867,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.3855293796067651,-1.7976135199140915,-1.181551756567234,-0.9537363191900818,-0.2681655887345284,-1.098011733598414,-0.4718878231421673,-0.3344736903970121,-0.21144816385085352,0.7160516985796613,0.45185830814854244,1.1192420847214442,0.6630194372892019,-2.196847347390311,-0.6987753927196576,-0.853411400400353
2014-01-27,-0.12447977719758632,0.2403049394706149,0.21945930253536708,-0.00027140209896647034,-0.0037843620668468188,0.03417588582252005,-0.11336009549801734,-0.3109371197244514,0.38111084901486986,-0.05989000479307583,-1.2938149690083627,-1.5264483494059744,-1.7185103533085806,-1.4041405742769926,-0.8186900568402683,-1.6420086120966984,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.074956384046887,0.5672020341280677,-2.1102277977323114,-1.0854647209178032,-0.9201785644352031
2014-01-28,-0.179023229347691,0.2403049394706149,0.03731429734122071,-0.1133946045561316,0.39531979516747273,0.17970605190553562,0.13959758846779052,-0.11623227938585842,-0.3576813815177981,-0.07197094989610565,-1.2326720286094277,-1.3758010324570205,-1.5108863625685933,-1.59498983490704,-0.9029540060401264,-1.677333084726457,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,0.9420992820232156,0.3915367949993218,-1.9716365182795106,-0.9516107226953683,-0.9201785644352031
2014-01-29,-0.32901772276047875,-0.29290955449011163,-0.36340471408590136,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,0.17002735457696477,-0.3498326872657913,-1.2479577637091614,-1.3306068373723348,-1.704191457395478,-1.587355864481838,-0.7231909144137624,-1.6702681902005052,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,0.8978135813486584,-0.21530675835452764,-1.9023408785531102,-0.8921200568187304,-0.8756671217453024
2014-01-30,0.9663892658045066,1.1882418176230176,1.7130483451273673,1.4250809488613143,1.5772821069768035,1.0165045068828753,0.993329771852392,-0.22440163512952122,5.693378792368817,1.1361235604068756,-1.5231009955043684,-1.3908657641519162,-1.031203349479657,-1.0606119051429082,-0.36366473116103426,-1.133336206228173,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,1.7835275948398006,1.3816499609977078,-1.850369148758311,-0.6095393939047008,-0.8756671217453024
2014-01-31,6.775266919790652,5.631695933962406,7.031682496796441,7.895728129411159,13.19735314645295,4.982201532645051,5.720476490963427,-0.2676693774269863,1.330986573985443,7.3578102884672285,-2.5625309822862623,-2.957597860421035,-0.8021010148700157,-0.9842722008908894,-0.19513683276131796,-0.8931297923458137,-0.2674688498905805,0.20425611073563585,0.19155223307260755,0.8036633406628954,0.5228033492123025,4.794955240709684,4.383928593379911,-2.283466897048313,-0.7210843924233971,-0.8867949824177771
2014-02-01,0.1618733465904631,-0.09542270487502774,0.2558883035741963,0.04497787888389957,0.04226611761403624,-0.16592809254162644,-0.09755024025015438,0.22990965899386245,0.6801457994685689,0.04883850113419246,-2.0428159888953155,-2.867209470251663,-0.5515203363907207,-0.8544947036624575,-0.00413854790830624,-0.7165074291970202,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,2.802098710354615,2.4835500973507503,-2.629945095680313,-0.966483389164528,-0.9313064251076777
2014-02-02,0.39368301822840784,0.0625667748170394,0.6930363160401476,0.33909820527252893,0.6716226732527708,-0.0022066556982338835,0.21864686470710548,-0.15950002168332353,-0.25213963429884556,0.3871049640190272,-1.889958637897978,-2.671367958218023,-0.8164199107831185,-1.0529779347177064,-0.1389608666280792,-0.7942212689824895,-0.6874839668646822,-0.21192065261375087,-0.3102053077096422,0.542123222959367,0.6878474372507438,2.536384506307272,2.2280370222543926,-2.699240735406714,-1.0557193879794842,-0.953562146452627
2014-02-03,-0.097208051122534,-0.15466875975955294,-0.017329204217023258,-0.06814532357326555,0.04226611761403624,-0.22050190482275728,-0.16078966124160632,0.42461449933245543,-0.09382701347041666,-0.1444566205142845,-1.798244227299576,-2.4755264461843827,-0.47992585682520783,-0.8086908811112462,0.07450780467822815,-0.5964042222558407,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,2.0049560982125865,1.653132603287588,-2.6472690056119146,-1.0185377218065856,-0.9424342857801524
2014-02-04,0.06642230532777993,-0.11517138983653614,-0.1448307078529257,0.3164735647810959,0.08831659729491922,0.434383842550813,-0.09755024025015438,-0.24603550627825374,-0.005875557454622849,0.0005147207220732267,-1.7523870220003743,-2.309814397540534,-0.7663037750872593,-0.9537363191900818,-0.13334327001475543,-0.7447670073008272,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.6949561934906867,1.301802125030096,-2.5433255460223134,-1.1226463870907022,-0.9090507037627283
2014-02-05,0.28459611392819845,0.2600536244321233,0.49267681032658667,0.1807257218324977,0.7483734727209091,0.3070449472281743,0.23445671995496842,-0.22440163512952122,1.9994176397054761,0.3629430738129676,-1.8135299623993093,-2.0989081538119985,-0.8092604628265672,-1.1674874910957345,-0.12210807678810752,-0.8507404251901034,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.6063847921415724,1.1900151546754396,-2.456705996364313,-1.0259740550411653,-0.9424342857801524
2014-02-06,2.261796254369492,0.6747760086237995,1.8405498487632697,1.6287027132842116,3.1122980963395706,1.0165045068828753,1.08818890333957,0.035204818655269476,0.08207589856117097,3.0449128866855855,-2.0733874590947825,-2.279684934150743,-0.8235793587396697,-1.007174112166495,-0.14457846324140314,-0.914324475923669,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,2.314956002934486,2.020432648738602,-2.456705996364313,-0.9293017229916289,-0.9424342857801524
2014-02-07,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,1.3133962827822843,-0.3619136323688211,-1.859387167698511,-2.144102348896685,-0.9954061096969007,-0.8926645557884668,-0.2007544293746419,-0.914324475923669,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.916384696863472,1.5732847673199761,-2.4393820864327136,-0.9590470559299479,-0.953562146452627
2014-02-08,1.5663672394556578,-0.07567401991351938,0.4744623098071719,0.406972126746828,1.822884665274846,0.2706624057074204,0.8668509298694881,-0.029696794790928193,0.3283399754053936,1.5710375841159485,-1.5995296710030373,-2.0989081538119985,-0.5372014404776182,-0.9308344079144762,-0.08278490049484043,-0.6175989058336959,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,2.2263846015853717,1.972523947158035,-2.4047342665695126,-0.8326293909420925,-0.9869457284700511
2014-02-09,2.0708941718441256,0.04281808985553099,0.18303030149653776,0.1354764408496317,2.068487223572889,0.434383842550813,1.8786816657327192,0.6842209531172461,1.2430351179696493,1.8972231018977535,-1.431386584905966,-2.2194260073711614,-0.4656069609121053,-0.9384683783396781,-0.07716730388151667,-0.6246638003596475,-0.6874839668646822,-0.21192065261375087,-0.3102053077096422,0.542123222959367,0.6878474372507438,2.9792415130528425,2.8348805756082416,-2.370086446706313,-1.0780283876832235,-1.0314571711599518
2014-02-10,0.39368301822840784,0.37854573420117366,0.4562478092877573,0.520095329203993,0.9172252315508137,0.34342748874892814,0.23445671995496842,-0.3109371197244514,5.2184409298835295,0.5562381954614445,-2.2415305451918544,-2.6111090314384415,-0.8880143903486314,-0.8697626445128611,-0.20637202598796567,-0.8719351087679584,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,3.8649555265439846,3.7132067712519716,-2.5779733658855144,-1.0854647209178032,-1.053712892504901
2014-02-11,5.207142670475143,7.448574950421178,3.9534319090153676,6.92286858827954,10.050570368259278,6.310164298152568,5.356849820262578,0.013570947506536904,0.5394234698432988,5.231563950333982,-2.4555308365881263,-3.6656402500811183,-0.5157230966079642,-0.8163248515364481,0.018331838544989383,-0.6034691167817925,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,4.972098043407913,4.591532966895701,-3.2536058532179166,-1.0185377218065856,-1.053712892504901
2014-02-12,-0.32901772276047875,-0.35215560937463686,0.0008852963023913974,-0.13601924504756466,-0.32613771983302786,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3498326872657913,-1.9816730484963805,-3.3040866894036287,-0.8164199107831185,-1.0377099938673027,-0.16704884969469858,-0.857805319716055,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,3.112098615076514,2.8348805756082416,-3.3229014929443172,-1.0482830547449047,-1.0425850318324263
2014-02-13,-0.3426535857980049,-0.3324069244131284,-0.3451902135664867,-0.3396410094704619,-0.35683803962028326,-0.3478408001453959,-0.3505079242159622,-0.3109371197244514,0.17002735457696477,-0.3256707970597317,-1.9205301080974455,-2.94253312872614,-0.8880143903486314,-0.8926645557884668,-0.16143125308137482,-0.914324475923669,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,2.2263846015853717,1.8767065439969006,-3.236281943286317,-1.0854647209178032,-1.0425850318324263
2014-02-14,0.3118678400032508,0.04281808985553099,-0.03554370473643787,0.27122428379822977,0.656272513359143,0.5799140086338286,0.7087523773908582,-0.3109371197244514,-0.32250079911148055,0.6528857562856831,-1.8746729027982443,-2.6563032265231277,-0.47992585682520783,-0.877396614938063,0.08574299790487586,-0.5752095386779854,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.872098996188915,1.493436931352364,-3.0457189340387156,-1.0854647209178032,-1.053712892504901
2014-02-15,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3478408001453959,-0.3663177794638252,-0.3109371197244514,-0.2697299255020043,-0.3498326872657913,-1.492529525304901,-2.445396982794592,-0.5014042006948617,-0.5338679458039784,0.09136059451819961,-0.5257552769963232,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.6506704928161295,1.2059847218689619,-2.8724798347227156,-1.0036650553374264,-1.0425850318324263
2014-02-16,-0.32901772276047875,-0.35215560937463686,-0.32697571304707207,-0.3622656499618949,-0.20333644068400653,-0.3660320709057729,-0.25564879272878427,-0.3109371197244514,-0.3576813815177981,-0.30150890685367204,-1.3855293796067651,-2.1742318122864757,0.006916604220279466,-0.35065265559913344,0.35538763534442197,-0.11599139449112221,-0.6874839668646822,-0.21192065261375087,-0.3102053077096422,0.542123222959367,0.6878474372507438,1.4735276901179009,0.9664412139661266,-2.733888555269915,-1.0259740550411653,-1.053712892504901
2014-02-17,0.7209437311290356,-0.13492007479804452,-0.1448307078529257,-0.15864388553899766,0.5488213941037494,0.3616187595093051,0.4716045486729133,2.3716629027183855,0.45147201382750496,0.6045619758735638,-1.3243864392078302,-2.0838434221171034,-0.4584475129555542,-0.7094492655836218,0.05765501483825648,-0.47630101531466107,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.6063847921415724,1.1421064530948724,-2.629945095680313,-0.9516107226953683,-1.0425850318324263
2014-02-18,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,0.251543530142595,-0.37527167272095685,-0.3619136323688211,-1.217386293509694,-2.038649227032417,-0.3796935854334899,-0.4117244190007485,0.24303570307794445,-0.4551063317368058,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.4735276901179009,0.9504716467726042,-2.5260016360907134,-1.1672643864981804,-1.0314571711599518
2014-02-19,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,1.4365283212043958,-0.3619136323688211,-1.3702436445070314,-1.7976135199140915,-0.26514241812866923,-0.3659205964495371,0.25427089630459215,-0.313808441217771,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.4292419894433437,0.982410781159649,-2.4393820864327136,-0.9441743894607887,-1.0759686138498503
2014-02-20,2.098165897919178,0.20080756954759807,2.878776378369904,2.850433299821595,0.6102220336782601,1.1074608606847602,1.9577309419720343,0.5760515973735832,0.22279822818644102,1.2448520663341438,-1.8135299623993093,-1.8126782516089863,-0.5658392323038235,-0.877396614938063,0.052037418224932526,-0.5186903824703714,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.6949561934906867,1.253893423449529,-2.370086446706313,-0.8921200568187304,-1.0759686138498503
2014-02-21,-0.32901772276047875,-0.2731608695286033,-0.10840170681409644,-0.04552068308183256,-0.28008724015214487,-0.329649529385019,-0.3188882137202363,0.22990965899386245,0.13484677217064722,-0.3498326872657913,-1.6912440816014394,-1.707225129744719,-0.630274263912785,-0.8468607332372556,0.046419821611608764,-0.5045605934184679,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.5620990914670152,1.0462890499337385,-2.162199527527112,-1.0334103882757455,-1.0759686138498503
2014-02-22,1.4845520612305008,1.2277391875460346,1.530903339933221,1.900198399181408,1.0707268304870903,2.4172323554319006,2.4004068889121983,-0.15950002168332353,1.0847224971412206,2.4046227962250053,-1.6301011412025048,-1.7524193248294049,-0.6732309516520928,-0.8468607332372556,-0.03784412758824938,-0.6175989058336959,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.916384696863472,1.493436931352364,-2.092903887800712,-0.9144290565224698,-1.0759686138498503
2014-02-23,-0.3426535857980049,-0.3324069244131284,-0.3451902135664867,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,0.07847256095273458,-0.37527167272095685,-0.3619136323688211,-1.675958346501706,-1.857872446693673,-0.8736954944355286,-0.8697626445128611,-0.09402009372148815,-0.8436755306641516,-0.6874839668646822,-0.21192065261375087,-0.3102053077096422,0.542123222959367,0.6878474372507438,1.7392418941652434,1.2698629906430514,-1.850369148758311,-1.144955386794441,-1.020329310487477
2014-02-24,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.5842439359033034,-1.7373545931345098,-0.88085494239208,-0.9079324966388705,-0.12772567340143148,-0.9284542649755724,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.4735276901179009,0.9185325123855594,-2.023608248074311,-1.0259740550411653,-1.0314571711599518
2014-02-25,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.431386584905966,-1.5867072761855558,-1.0455222453927597,-0.877396614938063,-0.18390163953467023,-0.9920383157091383,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.207813486070558,0.7268977060632912,-2.0062843381427116,-0.8549383906458319,-1.0425850318324263
2014-02-26,-0.2881101336479003,-0.35215560937463686,-0.32697571304707207,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,1.6476118156423007,-0.2773470166476124,-1.492529525304901,-1.4963188860161836,-1.0526816933493108,-1.0300760234421007,-0.329959151481091,-0.9849734211831863,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.2520991867451152,0.6470498700956795,-1.9889604282111117,-0.9367380562262091,-1.0425850318324263
2014-02-27,0.9527534027669805,0.7932681183928497,0.9844683243507818,0.8368402960840554,-0.35683803962028326,0.9255481530809906,1.3727662978011037,-0.3109371197244514,-0.09382701347041666,1.1361235604068756,-1.5078152604046346,-1.4360599592366021,-0.9238116301313878,-1.1598535206705327,-0.26254799212120444,-0.8931297923458137,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.2520991867451152,0.6151107357086348,-1.9196647884847113,-0.7805750583000349,-1.053712892504901
2014-02-28,-0.015392872897377051,1.8201997363912863,1.6401903430497087,2.2621926470443356,1.5158814674022925,0.3616187595093051,0.15540744371565346,-0.22440163512952122,0.7329166730780451,0.1334051168554011,-1.7829584921998418,-1.2402184472029623,-1.0884789331320672,-1.3430688108753779,-0.39737031084097757,-1.076817050020559,-0.4944121590721755,0.33325930840222745,0.08759734480019855,0.620580734728668,0.7712129585906812,1.2520991867451152,0.5991411685151125,-1.9369886984163112,-0.9069927232878902,-1.153863638557175
2014-03-01,2.261796254369492,2.1756760656984375,2.2959123617486354,2.6694361758901306,3.173698735914081,2.4899974384734085,2.352977323168609,-0.18113389283205608,3.0548351118950015,2.452946576637125,-2.3332449557902564,-1.4059304958468113,-0.9882466617403493,-1.4804802785290117,-0.3018711684144717,-1.1192064171762695,-0.3881652914777959,0.22575664368006898,0.3720132469837006,0.6723333755494417,0.6965069713432669,2.0492417988871434,1.5573152001264536,-1.9889604282111117,-0.9813560556336872,-1.2873979666268751
2014-03-02,0.3118678400032508,0.655027323662291,0.7841088186372208,0.49747068871256006,0.3646194753802174,0.2706624057074204,0.29769614094642044,0.5327838550761181,-0.3576813815177981,0.27837645809175887,-1.8288156974990435,-1.6770956663549283,-0.9954061096969007,-1.1140496981193213,-0.1895192361479942,-0.9779085266572345,-0.5865494426500215,-0.31404818409980106,-0.04001020063531617,0.5912882320146505,0.616876749230781,1.960670397538029,1.4774673641588418,-2.0755799778691117,-0.9367380562262091,-1.2762701059544004
2014-03-03,-0.32901772276047875,-0.35215560937463686,-0.36340471408590136,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.22440163512952122,-0.32250079911148055,-0.3619136323688211,-1.675958346501706,-1.5565778127957652,-1.2961029238720547,-1.2209252840721476,-0.43669348713424466,-1.267569202221256,-0.3881652914777959,0.22575664368006898,0.3720132469837006,0.6723333755494417,0.6965069713432669,1.5620990914670152,1.030319482740216,-2.2141712573219126,-0.7657023918308751,-1.2985258272993498
