,Rainfall_Bastia_Umbra,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25
2012-08-24,-0.29266319010342734,1.9971188538830895,1.9542240218949076,0.9491098630042762,-0.8750294790314944,2.3139144398422635,2.2668623608618277
2012-08-25,-0.29266319010342734,1.8903932007652544,1.8728821626616294,1.0735969492656416,-0.8750294790314944,2.322975569846207,2.2824003564391835
2012-08-26,-0.29266319010342734,1.2366985754185142,1.2628182184120451,0.8082332047351272,-0.8750294790314944,2.322975569846207,2.288615554670124
2012-08-27,-0.29266319010342734,1.1032915090212203,1.2085903122565267,0.308259182250499,-0.8750294790314944,2.310894063174283,2.294830752901067
2012-08-28,-0.29266319010342734,1.1966764554993259,1.276375194950925,-0.06299224659996502,-0.8750294790314944,2.283710673162452,2.285507955554654
2012-08-29,-0.29266319010342734,1.4768312949336435,1.46617286649524,0.9283006311292243,-0.8750294790314944,2.3350570765181313,2.30415355024748
2012-08-30,-0.29266319010342734,1.6502604812501251,1.6966414676561938,0.9434011356757225,-0.8750294790314944,2.3410978298540943,2.3103687484784206
2012-08-31,-0.29266319010342734,1.1166322156609494,1.195033335717647,0.8929433521910851,-0.6928522968661698,2.3410978298540943,2.3165839467093634
2012-09-01,-0.29266319010342734,0.9031809094252794,0.9916786876344521,0.3585328132406658,-0.8750294790314944,2.3259959465141877,2.3165839467093634
2012-09-02,-0.25268516335053537,0.8631587895060912,0.9238938049400539,-0.015480903026840121,-0.8750294790314944,2.2746495431585085,2.294830752901067
2012-09-03,1.0066226793655617,0.7964552563074442,0.8832228753234148,0.5491306450165732,-1.0572066611968187,2.2625680364865843,2.2792927573237134
2012-09-04,-0.25268516335053537,0.5696632434320446,0.7476531099346183,0.3957316171234997,-0.8750294790314944,2.2535069064826407,2.2668623608618277
2012-09-05,-0.29266319010342734,0.8364773762266324,1.045906593789971,0.6238965577711812,-0.8750294790314944,2.2535069064826407,2.2730775590927705
2012-09-06,-0.29266319010342734,1.063269389102032,1.1814763591787676,0.6364189273951049,-1.0572066611968187,2.2776699198264914,2.2824003564391835
2012-09-07,-0.29266319010342734,1.2100171621390556,1.317046124567564,0.5920381762279615,-1.0572066611968187,2.2927718031663957,2.291723153785597
2012-09-08,-0.29266319010342734,1.0232472691828438,1.1543624061010078,0.6220550328264858,-1.0572066611968187,2.2957921798343763,2.291723153785597
2012-09-09,-0.29266319010342734,0.9832251492636555,1.0730205468677303,0.9973578165552779,-1.0572066611968187,2.3350570765181313,2.3165839467093634
2012-09-10,-0.29266319010342734,1.1433136289404087,1.235704265334286,0.9837305319645379,-1.0572066611968187,2.3410978298540943,2.3259067440557764
2012-09-11,-0.29266319010342734,1.1699950422198673,1.2085903122565267,0.9945955291382359,-1.0572066611968187,2.3501589598580357,2.33833714051766
2012-09-12,-0.29266319010342734,1.1166322156609494,1.1272484530232487,0.7452530516265653,-1.0572066611968187,2.3471385831900555,2.3352295414021897
2012-09-13,-0.29266319010342734,0.36955264383610364,0.4765135791570253,-0.35284827289492077,-1.0572066611968187,2.286731049830435,2.3165839467093634
2012-09-14,-0.29266319010342734,0.15610133760043315,0.2867159076127104,-0.2876582898527263,-0.8750294790314944,2.271629166490528,2.3134763475938933
2012-09-15,-0.29266319010342734,0.6763888965498798,0.7883240395512574,0.9253541912177126,-0.6928522968661698,2.338077453186112,2.3352295414021897
2012-09-16,-0.29266319010342734,0.6630481899101502,0.734096133395739,0.6424959597125981,-0.6928522968661698,2.3410978298540943,2.3414447396331304
2012-09-17,-0.29266319010342734,0.4762782969539389,0.6256403210847017,0.425564321227555,-0.8750294790314944,2.259547659818604,2.288615554670124
2012-09-18,-0.29266319010342734,0.8097959629471737,0.9103368284011746,0.8710292053492177,-0.8750294790314944,2.259547659818604,2.2824003564391835
2012-09-19,0.9266666258597778,0.6497074832704206,0.6798682272402201,0.821676336831399,-0.8750294790314944,2.265588413154567,2.294830752901067
2012-09-20,-0.29266319010342734,0.40957476375529195,0.4900705556959052,0.8389866713115297,-0.8750294790314944,2.286731049830435,2.3352295414021897
2012-09-21,-0.29266319010342734,0.2628269907182684,0.3680577668459885,1.2111588626343395,-0.8750294790314944,2.3259959465141877,2.3414447396331304
2012-09-22,-0.29266319010342734,0.6363667766306915,0.6527542741624609,1.2420964817052118,-0.8750294790314944,2.338077453186112,2.3445523387486005
2012-09-23,-0.29266319010342734,1.129972922300679,1.1814763591787676,1.0883291488232003,-1.0572066611968187,2.322975569846207,2.3414447396331304
2012-09-24,-0.29266319010342734,1.0365879758225733,1.1272484530232487,1.220918944841222,-1.0572066611968187,2.3290163231821683,2.3476599378640732
2012-09-25,-0.29266319010342734,0.9298623227047381,0.9916786876344521,0.864215563053847,-1.0572066611968187,2.3531793365260185,2.363197933441427
2012-09-26,-0.29266319010342734,1.1433136289404087,1.235704265334286,0.862558190603622,-1.0572066611968187,2.3652608431979427,2.3756283299033103
2012-09-27,-0.29266319010342734,1.2767206953377026,1.3441600776453233,0.8702925953713402,-1.0572066611968187,2.377342349869867,2.3849511272497232
2012-09-28,-0.29266319010342734,1.1699950422198673,1.2628182184120451,0.9268274111734692,-1.0572066611968187,2.3864034798738105,2.394273924596136
2012-09-29,-0.29266319010342734,1.1566543355801377,1.276375194950925,0.8708450528547479,-1.0572066611968187,2.3833831032058277,2.394273924596136
2012-09-30,-0.29266319010342734,0.8631587895060912,0.9510077580178131,0.12263346782526698,-0.6928522968661698,2.380362726537847,2.3973815237116067
2012-10-01,-0.29266319010342734,0.7430924297485267,0.8154379926290166,0.39959881950735876,-0.5106751147008451,2.3682812198659233,2.391166325480666
2012-10-02,-0.2726741767269813,0.6363667766306915,0.7476531099346183,0.6949794206363984,-0.6928522968661698,2.3894238565417907,2.4067043210580197
2012-10-03,-0.29266319010342734,0.4762782969539389,0.503627532234785,0.7286793271243127,-0.8750294790314944,2.395464609877754,2.4160271184044326
2012-10-04,-0.29266319010342734,0.5163004168731267,0.6120833445458218,1.0426593301947693,-0.8750294790314944,2.3924442332097713,2.4129195192889625
2012-10-05,-0.29266319010342734,0.5429818301525858,0.6120833445458218,2.595064858572454,-0.8750294790314944,2.407546116549678,2.425349915750846
2012-10-06,-0.29266319010342734,0.5296411235128563,0.6256403210847017,2.744228379092729,-1.0572066611968187,2.4226479998895827,2.4377803122127295
2012-10-07,-0.29266319010342734,0.5429818301525858,0.5985263680069425,2.5180891158842127,-0.8750294790314944,2.419627623221602,2.4315651139817867
2012-10-08,-0.29266319010342734,0.7030703098293385,0.8425519457067763,2.212580127559351,-1.0572066611968187,2.407546116549678,2.4315651139817867
2012-10-09,0.806732545601102,0.3962340571155623,0.4765135791570253,2.3083394246834796,-0.8750294790314944,2.4286887532255457,2.4408879113281996
2012-10-10,-0.29266319010342734,0.42291547039502103,0.5307414853125442,2.462659215048901,-0.8750294790314944,2.4256683765575633,2.4439955104436697
2012-10-11,-0.29266319010342734,0.42291547039502103,0.5985263680069425,2.334857383887084,-0.8750294790314944,2.4256683765575633,2.4471031095591425
2012-10-12,-0.29266319010342734,0.40957476375529195,0.4900705556959052,2.189745218245136,-0.8750294790314944,2.4256683765575633,2.453318307790083
2012-10-13,-0.29266319010342734,0.342871230556645,0.4900705556959052,2.7422027016535644,-0.5106751147008451,2.44077025989747,2.4657487042519666
2012-10-14,-0.29266319010342734,0.3028491106374567,0.4222856730015069,2.2286013945781966,-0.6928522968661698,2.434729506561507,2.462641105136496
2012-10-15,-0.29266319010342734,0.2895084039977271,0.3545007903071086,1.5444748776240922,-0.6928522968661698,2.4226479998895827,2.4502107086746125
2012-10-16,-0.19271812322119738,0.10273851104151577,0.21893102491831215,1.2980788400239331,-0.6928522968661698,2.377342349869867,2.4439955104436697
2012-10-17,-0.29266319010342734,-0.017327848716048824,0.11047521260727483,2.2718772307785233,-0.6928522968661698,2.4317091298935263,2.462641105136496
2012-10-18,-0.29266319010342734,-0.07069067527496645,0.12403218914615467,2.1206880328190825,-0.6928522968661698,2.4317091298935263,2.4564259069055554
2012-10-19,-0.29266319010342734,-0.03066855535577817,0.1375891656850343,2.05512974478795,-0.6928522968661698,2.4317091298935263,2.459533506021026
2012-10-20,-0.29266319010342734,0.1827827508798921,0.3680577668459885,2.334857383887084,-0.8750294790314944,2.434729506561507,2.462641105136496
2012-10-21,-0.29266319010342734,0.35621193719637406,0.5171845087736644,2.530059028024728,-0.8750294790314944,2.446811013233431,2.468856303367439
2012-10-22,-0.29266319010342734,0.40957476375529195,0.6391972976235815,2.18164250848848,-0.8750294790314944,2.434729506561507,2.4750715015983795
2012-10-23,-0.29266319010342734,0.24948628407853882,0.4765135791570253,2.362480258057505,-0.8750294790314944,2.4649332732413183,2.4843942989447925
2012-10-24,-0.29266319010342734,0.11607921768124511,0.30027288415159,2.5004104764151425,-0.8750294790314944,2.4709740265772813,2.4906094971757353
2012-10-25,-0.29266319010342734,0.022694271203139216,0.19181707184055294,2.3987582994679912,-0.8750294790314944,2.4679536499092984,2.4906094971757353
2012-10-26,-0.29266319010342734,0.08939780440178619,0.17826009530167308,1.8599281006503046,-0.8750294790314944,2.452851766569394,2.4750715015983795
2012-10-27,1.3864139335180357,0.3295305239169154,0.43584264954038676,2.1324737924651296,-0.6928522968661698,2.4619128965733377,2.4781791007138496
2012-10-28,0.20706214430772232,-0.364186221349013,-0.2962340835591147,1.6790903510812798,-0.6928522968661698,2.4679536499092984,2.493717096291206
2012-10-29,-0.29266319010342734,-0.9511773134971064,-0.8791840747309395,1.6650947615015987,-0.6928522968661698,2.4619128965733377,2.493717096291206
2012-10-30,-0.29266319010342734,-1.1112657931738592,-0.9469689574253378,1.9645267175089671,-0.6928522968661698,2.452851766569394,2.487501898060263
2012-10-31,-0.29266319010342734,-0.6977038873422479,-0.5809305908755873,1.8857094498760312,-0.5106751147008451,2.4558721432373747,2.4781791007138496
2012-11-01,-0.29266319010342734,0.06271639112232749,0.12403218914615467,1.7033984803512496,0.21803361396045248,2.4558721432373747,2.4843942989447925
2012-11-02,-0.29266319010342734,0.10273851104151577,0.17826009530167308,1.9774173921218312,0.035856431795127874,2.4649332732413183,2.493717096291206
2012-11-03,-0.29266319010342734,-0.0840313819146958,-0.011537576242641831,2.1902976757285453,-0.32849793253552056,2.477014779913242,2.493717096291206
2012-11-04,-0.032806016209629495,0.3295305239169154,0.3951717199237477,1.4369298208539178,-0.32849793253552056,2.452851766569394,2.468856303367439
2012-11-05,-0.29266319010342734,0.3028491106374567,0.3680577668459885,0.810995492152169,-0.14632075037019676,2.4317091298935263,2.462641105136496
2012-11-06,-0.29266319010342734,-0.4175490479079306,-0.2962340835591147,1.4321418559977115,0.035856431795127874,2.44077025989747,2.462641105136496
2012-11-07,-0.29266319010342734,-0.6176596475038716,-0.49958873164230944,2.110007188139853,-0.32849793253552056,2.473994403245262,2.4843942989447925
2012-11-08,-0.29266319010342734,-0.9511773134971064,-0.7707282624199023,1.4273538911415051,-0.32849793253552056,2.458892519905355,2.4719639024829094
2012-11-09,-0.29266319010342734,-0.8311109537395418,-0.6893864031866244,1.4822313344934093,-0.5106751147008451,2.4679536499092984,2.468856303367439
2012-11-10,-0.29266319010342734,-0.35084551470928366,-0.1877782712480774,1.9008099544225276,-0.5106751147008451,2.4679536499092984,2.468856303367439
2012-11-11,-0.29266319010342734,0.19612345751962143,0.20537404837943254,1.4721029472975873,0.035856431795127874,2.4619128965733377,2.4657487042519666
2012-11-12,-0.29266319010342734,-0.12405350183388407,-0.025094552781521676,1.7621431260870128,1.8576282534483726,2.4649332732413183,2.462641105136496
2012-11-13,-0.29266319010342734,-0.003987142076319477,0.17826009530167308,2.5766496091255062,2.5863369821096702,2.477014779913242,2.468856303367439
2012-11-14,-0.29266319010342734,-0.07069067527496645,0.05624730645175642,2.190481828223014,2.221982617779022,2.477014779913242,2.428457514866316
2012-11-15,-0.29266319010342734,-0.4175490479079306,-0.25556315394247564,1.7411497417174928,1.8576282534483726,2.4649332732413183,2.329014343171247
2012-11-16,-0.29266319010342734,-0.8311109537395418,-0.3504619897146331,0.8734231877773216,0.9467423426217502,2.4226479998895827,2.291723153785597
2012-11-17,-0.29266319010342734,-0.8311109537395418,-0.5673736143367077,1.234362076937494,0.21803361396045248,2.407546116549678,2.2761851582082406
2012-11-18,0.886688599106886,-0.40420834126820127,-0.25556315394247564,0.786319057893259,0.21803361396045248,2.3833831032058277,2.260647162630887
2012-11-19,0.1071170774254924,-0.39086763462847196,-0.25556315394247564,0.7487519490214856,0.035856431795127874,2.3743219732018863,2.251324365284474
2012-11-20,-0.29266319010342734,-0.23077915495171908,-0.16066431817031818,0.2780581731575049,0.035856431795127874,2.3410978298540943,2.2388939688225906
2012-11-21,-0.29266319010342734,-0.45757116782711893,-0.07932245893704008,0.6104534256749095,0.035856431795127874,2.338077453186112,2.223355973245237
2012-11-22,-0.29266319010342734,-0.8844737802984595,-0.7571712858810228,0.6909280657580703,0.035856431795127874,2.3320366998501507,2.2202483741297643
2012-11-23,-0.29266319010342734,-0.6043189408641422,-0.4589178020256704,0.5051181988383686,-0.14632075037019676,2.2746495431585085,2.192279982090527
2012-11-24,-0.2726741767269813,-0.8978144869381889,-0.7707282624199023,0.806023374801493,0.035856431795127874,2.298812556502359,2.189172382975055
2012-11-25,-0.29266319010342734,-0.9511773134971064,-0.824956168575421,0.8944165721468418,-0.14632075037019676,2.2927718031663957,2.1736343873977013
2012-11-26,-0.29266319010342734,-0.6576817674230598,-0.4860317551034296,0.5080646387498803,-0.14632075037019676,2.2353846464747558,2.145665995358464
2012-11-27,-0.25268516335053537,-0.44423046118738957,-0.3233480366368739,0.7526191514053446,-0.14632075037019676,2.2535069064826407,2.136343198012051
2012-11-28,6.84341458528779,-0.35084551470928366,-0.25556315394247564,-0.04126225225256659,0.7645651604564255,2.1628956064432088,2.0897292112799852
2012-11-29,-0.29266319010342734,-0.7777481271806244,-0.7029433797255042,0.1290788051316982,1.3110967069523993,2.1659159831111894,2.086621612164515
2012-11-30,-0.29266319010342734,-0.8444516603792713,-0.7571712858810228,0.6075069857633977,1.493273889117724,2.208201256462925,2.1052672068573415
2012-12-01,-0.29266319010342734,-0.9911994334162947,-0.9469689574253378,0.8041818498567983,0.9467423426217502,2.1991401264589814,2.092836810395458
2012-12-02,-0.25268516335053537,-1.004540140056024,-0.9062980278086988,0.6491254495134992,0.5823879782911018,2.187058619787057,2.058653220125278
2012-12-03,-0.2726741767269813,-1.3113763927698001,-1.1503236055085326,0.3248329067527515,0.40021079612577715,2.1659159831111894,2.0555456210098058
2012-12-04,0.9666446526126699,-1.1779693263725062,-1.0960956993530142,0.10182423595021588,0.40021079612577715,2.129671463095417,2.005824035162272
2012-12-05,-0.29266319010342734,-1.404761339247906,-1.3401212770528477,0.3191241794241978,0.40021079612577715,2.1085288264195494,1.9965012378158589
2012-12-06,-0.29266319010342734,-1.75161971188087,-1.679045690524839,0.43587686091784605,0.40021079612577715,2.1266510864274366,2.0027164360468017
2012-12-07,-0.29266319010342734,-1.511486992365741,-1.4485770893638847,0.4828357470075624,0.21803361396045248,2.105508449751569,1.9840708413539754
2012-12-08,-0.29266319010342734,-1.4581241658068234,-1.3807922066694864,0.6213184228486083,0.7645651604564255,2.099467696415606,1.9467796519683243
2012-12-09,-0.29266319010342734,-1.5915312322041173,-1.4756910424416443,0.12742143268147335,0.5823879782911018,2.0813454364077186,1.9561024493147372
2012-12-10,-0.29266319010342734,-1.7382790052411408,-1.6248177843693203,0.40622830930825976,0.40021079612577715,2.060202799731853,1.909488462582673
2012-12-11,-0.29266319010342734,-1.684916178682223,-1.4485770893638847,0.5205870083738048,0.40021079612577715,2.0390601630559853,1.9125960616981443
2012-12-12,-0.29266319010342734,-1.951730311476811,-1.6112608078304407,0.5343984454590154,0.21803361396045248,2.042080539723966,1.9157036608136158
2012-12-13,-0.29266319010342734,-2.218544444271399,-2.0586410336134695,0.7284951746298429,0.21803361396045248,2.0571824230638702,1.909488462582673
2012-12-14,-0.29266319010342734,-1.378079925968447,-1.3130073239750883,0.5607322521681504,0.21803361396045248,2.014897149712135,1.8690896740815512
2012-12-15,-0.29266319010342734,-0.324164101429825,-0.2148922243258366,0.569019114419277,0.5823879782911018,1.9726118763603995,1.841121282042313
2012-12-16,-0.29266319010342734,-0.324164101429825,-0.2962340835591147,0.7012406054483606,0.5823879782911018,1.975632253028382,1.8349060838113715
2012-12-17,-0.29266319010342734,-0.9511773134971064,-0.8385131451143006,0.2576172462713926,0.5823879782911018,1.936367356344627,1.813152890003075
2012-12-18,-0.2726741767269813,-1.404761339247906,-1.3536782535917273,0.3220706193357095,0.7645651604564255,1.9665711230244385,1.8162604891185463
2012-12-19,-0.29266319010342734,-1.444783459167094,-1.4214631362861256,0.3889179748281297,0.40021079612577715,1.9514692396845317,1.8193680882340166
2012-12-20,-0.29266319010342734,-1.644894058763035,-1.4621340659027646,0.3821043325327589,0.21803361396045248,1.930326603008664,1.7882920970793081
2012-12-21,1.5263370271531573,-1.378079925968447,-1.3130073239750883,0.3973889895737253,0.40021079612577715,1.891061706324911,1.7665389032710117
2012-12-22,-0.29266319010342734,-1.004540140056024,-0.86562709819206,0.4903859992808107,0.40021079612577715,1.8850209529889481,1.769646502386482
2012-12-23,-0.29266319010342734,-1.4581241658068234,-1.3672352301306072,-0.13886307432138936,0.40021079612577715,1.8517968096411563,1.7572161059245985
2012-12-24,-0.29266319010342734,-0.8577923670190007,-0.6487154735699856,0.30549689483345627,0.21803361396045248,1.8366949263012518,1.7323553130008318
2012-12-25,-0.29266319010342734,-0.6710224740627891,-0.5809305908755873,-0.6344174369387499,0.21803361396045248,1.8004504062854771,1.707494520077064
2012-12-26,-0.29266319010342734,-0.6310003541436009,-0.5267026847200686,-0.8655288174979424,0.40021079612577715,1.6977575995741212,1.6639881324604708
2012-12-27,-0.19271812322119738,-0.8844737802984595,-0.824956168575421,-0.5333177174750069,0.9467423426217502,1.7158798595820073,1.6639881324604708
2012-12-28,1.3664249201415897,-0.5909782342244129,-0.39113291933127214,-0.1296554495979154,0.7645651604564255,1.7068187295780648,1.6484501368831161
2012-12-29,-0.29266319010342734,-1.0979250865341297,-0.8927410512698193,0.06701941449548521,0.5823879782911018,1.7279613662539315,1.6484501368831161
2012-12-30,-0.29266319010342734,-1.7382790052411408,-1.4756910424416443,-0.1650127285360546,0.40021079612577715,1.7098391062460454,1.629804542190291
2012-12-31,-0.29266319010342734,-1.7916418318000582,-1.557032901674922,0.44213804572980825,0.40021079612577715,1.7340021195898936,1.620481744843878
2013-01-01,-0.29266319010342734,-1.7249382986014112,-1.529918948597163,-0.10276918540537182,0.21803361396045248,1.6826557162342155,1.5925133528046398
2013-01-02,-0.29266319010342734,-1.0445622599752122,-0.8791840747309395,-0.00921971821487789,0.21803361396045248,1.6403704428824801,1.576975357227286
2013-01-03,-0.29266319010342734,-1.1512879130930473,-0.6758294266477448,0.30126138746065845,0.035856431795127874,1.6675538328943098,1.5956209519201112
2013-01-04,-0.29266319010342734,-1.7249382986014112,-1.5977038312915612,-0.03610598240742145,0.035856431795127874,1.628288936210556,1.5645449607654016
2013-01-05,-0.29266319010342734,-1.3513985126889883,-1.25877941781957,0.0058807863316187575,0.035856431795127874,1.6131870528706502,1.52414617226428
2013-01-06,-0.29266319010342734,-1.3914206326081764,-1.3807922066694864,-0.23830542133490673,0.035856431795127874,1.5920444161947827,1.5148233749178668
2013-01-07,-0.29266319010342734,-1.4181020458876352,-1.3943491832083663,-0.1782717081378574,0.035856431795127874,1.5467387661750667,1.4992853793405132
2013-01-08,-0.29266319010342734,-1.511486992365741,-1.4214631362861256,-0.43350706547255147,-0.32849793253552056,1.47424972614352,1.4837473837631583
2013-01-09,-0.29266319010342734,-0.8844737802984595,-0.7842852389587821,0.15743828927999765,-0.32849793253552056,1.480290479479483,1.4619941899548619
2013-01-10,0.32699622456639826,-0.8311109537395418,-0.7978422154976617,-0.055994451810125245,0.035856431795127874,1.44706633613169,1.4247030005692105
2013-01-11,1.3464359067651435,-1.0579029666149415,-0.9876398870419768,0.45558117782607926,0.21803361396045248,1.4712293494755393,1.4153802032227976
2013-01-12,-0.29266319010342734,-1.3914206326081764,-1.1232096524307733,1.0170621334635126,0.21803361396045248,1.4953923628193875,1.4309181988001523
2013-01-13,1.926117294682077,-1.0178808466957534,-0.9740829105030971,0.4828357470075624,0.035856431795127874,1.4561274661356336,1.3967346085299723
2013-01-14,1.5263370271531573,-0.8978144869381889,-0.8385131451143006,0.09003847630416974,0.9467423426217502,1.428944076123804,1.384304212068089
2013-01-15,-0.29266319010342734,-1.204650739651965,-1.1096526758918934,0.25706478878798406,1.675451071283048,1.4319644527917854,1.384304212068089
2013-01-16,-0.29266319010342734,-1.4714648724465529,-1.407906159747246,-0.13775815935457225,1.3110967069523993,1.3655161660962007,1.3314750271050828
2013-01-17,0.42694129144862814,-1.578190525564388,-1.4756910424416443,0.3338563789817557,0.9467423426217502,1.3866588027720685,1.3345826262205542
2013-01-18,-0.29266319010342734,-1.511486992365741,-1.4214631362861256,0.18211472353890779,0.7645651604564255,1.3745772961001443,1.3314750271050828
2013-01-19,-0.29266319010342734,-1.6182126454835761,-1.516361972058283,0.6682773089383246,0.5823879782911018,1.3745772961001443,1.3314750271050828
2013-01-20,0.746765505471764,-0.5376154076654952,-0.49958873164230944,-1.0395529247715973,0.9467423426217502,1.3292716460804284,1.2941838377194328
2013-01-21,-0.29266319010342734,-0.8978144869381889,-0.7978422154976617,0.26903470092849996,1.128919524787075,1.3262512694124469,1.2817534412575482
2013-01-22,1.8061832144234011,-1.271354272850612,-1.1909945351251716,0.4697609199002294,0.9467423426217502,1.332292022748409,1.2910762386039614
2013-01-23,-0.29266319010342734,-1.4181020458876352,-1.299450347436209,0.48633464440248186,0.7645651604564255,1.3111493860725412,1.2817534412575482
2013-01-24,-0.29266319010342734,-1.4848055790862822,-1.3943491832083663,0.4614740576491027,0.7645651604564255,1.2809456193927309,1.2413546527564268
2013-01-25,-0.19271812322119738,-1.2980356861300706,-1.2181084882029307,0.34932518851719185,0.7645651604564255,1.2779252427247494,1.2413546527564268
2013-01-26,-0.29266319010342734,-1.4981462857260115,-1.4350201128250055,0.6924012857138262,0.5823879782911018,1.2779252427247494,1.2475698509873683
2013-01-27,-0.29266319010342734,-1.7249382986014112,-1.516361972058283,0.6003250384790881,0.40021079612577715,1.2567826060488816,1.2320318554100136
2013-01-28,-0.29266319010342734,-1.4981462857260115,-1.4214631362861256,0.34011756379371794,0.5823879782911018,1.2235584627010898,1.2040634633707754
2013-01-29,-0.29266319010342734,-1.1246064998135885,-0.9062980278086988,0.22373318728900923,0.5823879782911018,1.2084565793611841,1.200955864255305
2013-01-30,-0.29266319010342734,-0.9511773134971064,-0.8791840747309395,0.5579699647511084,0.5823879782911018,1.2114769560291656,1.1885254677934216
2013-01-31,-0.29266319010342734,-0.5909782342244129,-0.40468989587015175,0.6633051915876484,0.40021079612577715,1.1782528126813738,1.1543418775232406
2013-02-01,-0.29266319010342734,-0.44423046118738957,-0.3504619897146331,0.4509773654643427,0.40021079612577715,1.151069422669543,1.123265886368532
2013-02-02,2.066040388317199,-0.40420834126820127,-0.36401896625351293,0.8957056396081271,0.5823879782911018,1.1118045259857892,1.0486835075972296
2013-02-03,-0.29266319010342734,-1.2446728595711531,-1.1638805820474125,0.34822027355037477,1.128919524787075,1.1238860326577131,1.0766518996364678
2013-02-04,-0.29266319010342734,-1.3914206326081764,-1.24522244128069,0.5355033604258325,0.9467423426217502,1.105763772649827,1.0921898952138227
2013-02-05,-0.29266319010342734,-1.2446728595711531,-1.1503236055085326,0.5425011552156722,0.7645651604564255,1.0906618893099214,1.0642215031745843
2013-02-06,0.6468204385895341,-1.0845843798944004,-1.0011968635808564,0.36019018569089073,0.7645651604564255,1.0272339792823193,0.9958543226342247
2013-02-07,-0.29266319010342734,-1.378079925968447,-1.2723363943584496,0.6354981649227576,0.7645651604564255,1.0302543559502997,0.9927467235187533
2013-02-08,-0.29266319010342734,-1.3647392193287176,-1.285893370897329,0.46092160016569417,0.5823879782911018,1.0000505892704885,0.9834239261723412
2013-02-09,-0.29266319010342734,-1.818323245079517,-1.7332735966803576,0.7423066117150543,0.40021079612577715,1.0000505892704885,0.9834239261723412
2013-02-10,-0.29266319010342734,-1.951730311476811,-1.801058479374756,0.6428642647015369,0.035856431795127874,0.9698468225906781,0.9647783314795151
2013-02-11,1.906128281305631,-1.511486992365741,-1.4621340659027646,0.6677248514549161,0.40021079612577715,0.9154800425670185,0.9150567456319804
2013-02-12,0.14709510417838442,-1.204650739651965,-0.9740829105030971,0.8448795511345517,0.9467423426217502,0.9154800425670185,0.8995187500546256
2013-02-13,-0.29266319010342734,-1.4714648724465529,-1.299450347436209,0.4012561919575844,0.40021079612577715,0.900378159227113,0.8964111509391552
2013-02-14,-0.29266319010342734,-1.2313321529314236,-1.2045515116640513,0.40199280193546194,0.21803361396045248,0.8762151458832647,0.8901959527082136
2013-02-15,-0.29266319010342734,-1.4581241658068234,-1.25877941781957,0.4377183858625407,0.5823879782911018,0.8429910025354718,0.859119961553504
2013-02-16,-0.29266319010342734,-1.2980356861300706,-1.1232096524307733,0.7542765238555702,0.40021079612577715,0.8429910025354718,0.849797164207092
2013-02-17,-0.29266319010342734,-1.3914206326081764,-1.0960956993530142,0.2559598738211677,0.40021079612577715,0.8007057291837374,0.8125059748214407
2013-02-18,-0.29266319010342734,-1.404761339247906,-1.2045515116640513,0.31028485968966263,0.21803361396045248,0.7735223391719066,0.7876451818976729
2013-02-19,-0.29266319010342734,-1.511486992365741,-1.3130073239750883,-0.05010157198710179,0.21803361396045248,0.7251963124842101,0.762784388973906
2013-02-20,-0.29266319010342734,-1.338057806049259,-1.24522244128069,0.3027346074164143,0.035856431795127874,0.7221759358162285,0.7410311951656096
2013-02-21,-0.29266319010342734,-0.9511773134971064,-0.8791840747309395,-0.030581407573337542,0.035856431795127874,0.661768402456607,0.6944172084335463
2013-02-22,2.205963481952321,-1.2446728595711531,-1.2181084882029307,0.18635023091170563,0.21803361396045248,0.667809155792569,0.6726640146252497
2013-02-23,-0.29266319010342734,-1.3113763927698001,-1.2723363943584496,0.41359440908703904,1.128919524787075,0.6527072724526634,0.6602336181633652
2013-02-24,-0.29266319010342734,-1.2313321529314236,-1.2045515116640513,0.06775602447336276,1.8576282534483726,0.6345850124447772,0.6509108208169533
2013-02-25,-0.19271812322119738,-1.2980356861300706,-1.2045515116640513,-0.16446027105264682,1.3110967069523993,0.6074016224329474,0.6509108208169533
2013-02-26,-0.29266319010342734,-1.2580135662108825,-1.0011968635808564,0.3049444373500485,0.7645651604564255,0.6074016224329474,0.6384804243550688
2013-02-27,-0.29266319010342734,-1.4714648724465529,-1.3807922066694864,0.35227162842870363,0.5823879782911018,0.5892793624250602,0.6260500278931854
2013-02-28,-0.29266319010342734,-1.2179914462916943,-1.0011968635808564,0.6907439132636006,0.40021079612577715,0.5832386090890981,0.6136196314313019
2013-03-01,-0.29266319010342734,-1.2313321529314236,-1.0283108166586157,0.4174616114708981,0.40021079612577715,0.565116349081212,0.5887588385075341
2013-03-02,-0.29266319010342734,-0.7777481271806244,-0.6622724501088652,0.7505934739661801,0.40021079612577715,0.5349125824014006,0.5545752482373542
2013-03-03,-0.29266319010342734,-1.1112657931738592,-0.9469689574253378,0.3452738336388638,0.21803361396045248,0.5047088157215903,0.5421448517754708
2013-03-04,-0.29266319010342734,-1.0845843798944004,-0.9605259339642175,0.49333243919232245,0.21803361396045248,0.5016884390536088,0.5328220544290577
2013-03-05,-0.29266319010342734,-1.0178808466957534,-0.9198550043475786,0.31728265447950316,0.21803361396045248,0.46846429570581694,0.5110688606207612
