,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2016-03-09,0.0,0.0,43.52,90.5,107.62,95.02,109.69,88.89,97.36,92.98,94.51,1288.66,3500.39,4104.68,3891.56,4715.32,2723.54,3619.62,3525.98,12.71,14.92
2016-03-10,0.0,0.0,43.23,90.5,107.6,95.01,105.39,88.88,97.36,92.66,94.51,873.94,3537.4,3707.68,3589.2,4882.68,2730.89,4024.87,2905.13,8.83,10.0
2016-03-11,0.0,0.0,43.11,90.51,107.62,95.02,109.76,88.89,97.36,92.98,94.51,151.63,2710.94,3169.33,2668.9,4497.37,1819.48,2327.08,2704.03,10.73,12.54
2016-03-12,0.0,0.0,42.97,90.56,107.65,95.04,105.51,88.9,97.36,92.98,94.51,723.6,2713.39,2977.09,3637.22,5099.36,2385.94,4195.69,3243.67,13.37,16.08
2016-03-13,0.0,0.0,42.87,90.56,107.74,95.05,109.8,88.91,97.35,93.03,94.51,1305.18,3523.54,3852.72,3603.64,4713.16,2747.34,3607.67,3525.98,14.56,16.87
2016-03-14,0.0,0.2,42.86,90.57,107.77,95.07,108.45,88.92,97.35,93.05,94.51,1335.17,3554.82,4427.46,3400.85,4688.17,2732.04,3493.51,3527.5,14.12,15.26
2016-03-15,2.0,5.0,42.65,90.56,107.77,95.07,109.76,88.92,97.35,93.06,94.51,436.46,2767.64,3491.32,3128.04,4285.01,2609.93,4137.88,3310.632,13.87,13.6
2016-03-16,0.0,0.0,42.57,90.58,107.77,95.07,109.29,88.92,97.35,93.05,94.5,61.99,2800.22,3486.35,3101.33,4648.86,2618.89,2811.71,3180.28,14.26,16.62
2016-03-17,0.0,0.0,42.44,90.58,107.78,95.07,109.68,88.92,97.35,93.06,94.5,873.94,3201.59,3608.82,3241.15,4648.86,3009.02,4133.2,3489.88,17.0,17.15
2016-03-18,0.2,0.0,42.24,90.58,107.73,95.07,109.86,88.93,97.35,93.06,94.49,1051.74,1356.77,3052.98,1838.3,3047.4,1106.42,1444.43,1904.76,13.27,16.3
2016-03-19,0.0,0.0,42.17,89.83,107.72,95.06,109.77,88.92,97.35,93.06,94.49,1048.28,3531.24,4093.56,3300.73,4497.37,2651.29,2811.71,3438.5,12.27,14.91
2016-03-20,0.0,0.0,42.09,90.58,107.73,95.04,109.77,88.9,97.35,93.08,94.47,1344.82,3540.31,3927.1,3398.18,4720.75,2796.08,3619.62,3527.24,11.52,15.54
2016-03-21,0.0,0.0,41.95,90.52,107.74,95.03,109.32,88.9,97.35,93.08,94.46,522.97,3523.54,4108.46,3575.95,4937.72,2732.04,4192.38,3573.4,11.63,14.0
2016-03-22,0.0,0.0,41.78,89.83,107.73,95.03,105.5,88.9,97.35,93.14,94.46,1283.0,3445.7,3491.32,3399.95,4937.11,2660.44,1875.02,3082.79,11.17,15.35
2016-03-23,0.0,0.0,41.73,90.52,107.74,95.03,109.32,88.9,97.35,93.14,94.46,1187.03,3531.24,4098.85,3377.38,4754.3,2672.42,3869.39,3578.51,16.3,18.18
2016-03-24,0.0,0.0,41.73,90.61,107.78,95.06,109.32,88.92,97.35,93.13,94.46,1195.02,3474.18,3901.46,3514.5,4715.32,2684.4120000000003,4193.39,3506.4,14.43,16.5
2016-03-25,0.0,0.0,41.73,90.61,107.81,95.08,109.65,88.93,97.35,93.08,94.47,927.0,2637.5,2918.34,3637.22,4755.56,2851.92,1551.49,3241.33,12.43,12.91
2016-03-26,0.6,4.0,41.78,90.61,107.91,95.1,109.02,88.96,97.35,93.1,94.49,1041.98,3421.73,4180.72,3573.4,4932.65,2796.62,3607.67,3525.98,12.9,13.8
2016-03-27,0.0,0.0,41.79,90.61,107.96,95.12,109.02,88.96,97.35,93.08,94.49,1496.92,3500.39,4211.17,3575.52,4755.56,2793.96,4024.87,3576.06,10.35,14.03
2016-03-28,0.0,0.0,41.8,90.58,107.96,95.11,108.44,88.96,97.35,93.08,94.49,1393.38,3699.97,4614.16,3635.68,5123.74,2991.31,4192.38,4003.06,13.35,13.8
2016-03-29,0.0,0.0,41.79,90.57,107.97,95.11,108.47,88.96,97.35,93.08,94.5,734.76,3597.73,4844.27,3578.83,4930.81,3062.27,4192.38,3993.59,14.86,16.58
2016-03-30,0.2,0.0,41.78,90.56,107.97,95.11,108.45,88.96,97.35,93.08,94.5,908.06,3840.66,4781.41,3641.51,5095.66,3000.42,4024.87,3944.88,10.33,11.99
2016-03-31,0.0,0.0,41.72,90.55,107.97,95.11,108.44,88.95,97.35,93.08,94.5,1325.38,3485.16,3901.68,3574.33,4932.65,2850.12,4024.87,3462.95,8.39,13.17
2016-04-01,0.0,0.0,41.7,90.55,107.98,95.11,108.44,88.95,97.35,93.11,94.5,734.76,3554.82,3857.72,3514.5,4937.72,2739.74,3607.67,3239.03,9.23,12.26
2016-04-02,0.0,0.0,41.62,90.56,107.98,95.12,108.44,88.96,97.35,93.11,94.5,1041.98,3523.54,3797.21,3575.95,5099.36,2780.82,3423.78,3454.34,10.99,13.22
2016-04-03,0.0,0.0,41.61,90.59,108.08,95.12,108.44,88.97,97.35,93.11,94.51,1195.02,3614.76,4028.36,3437.68,4719.53,3025.66,3817.98,3493.3,12.4,14.8
2016-04-04,0.0,0.0,41.6,90.61,108.08,95.12,108.44,88.97,97.35,93.12,94.51,1192.07,3627.65,4737.38,3578.83,4914.29,3050.14,3807.5,3842.6,15.03,18.13
2016-04-05,0.0,0.0,41.57,90.61,108.08,95.12,108.43,88.97,97.35,93.11,94.51,856.84,3557.95,3922.74,3589.2,4932.65,2840.87,3528.0,3439.3,11.88,12.54
2016-04-06,0.0,0.0,41.5,90.6,108.08,95.1,108.43,88.97,97.35,93.1,94.51,1325.38,3526.27,3804.84,3571.09,4719.53,2674.94,3607.67,3408.37,9.93,12.94
2016-04-07,0.0,0.0,41.49,90.59,108.12,95.1,108.43,88.97,97.35,93.09,94.5,734.76,3328.52,3503.34,3283.13,4688.17,2593.76,3497.62,3286.8,11.05,14.08
2016-04-08,0.0,0.0,41.46,90.6,108.13,95.1,108.43,88.97,97.35,93.09,94.5,1283.0,3595.32,4121.5,3575.52,4932.47,2842.27,3807.5,3516.01,11.28,13.8
2016-04-09,0.0,0.0,41.46,90.6,108.13,95.14,108.43,88.98,97.35,93.09,94.5,1285.27,3539.48,4211.17,3572.89,4909.75,2834.14,3817.98,3529.33,10.62,13.98
2016-04-10,0.0,0.0,41.46,90.63,108.2,95.16,108.45,89.0,97.35,93.12,94.53,1308.28,3515.22,3995.1,3377.38,4648.86,2679.8,1875.02,3283.02,13.97,14.46
2016-04-11,0.0,0.0,41.5,90.63,108.2,95.16,108.45,89.0,97.35,93.14,94.53,1344.82,3518.57,3880.8,3780.65,4932.65,2844.07,3528.0,3465.83,12.28,14.21
2016-04-12,0.0,0.0,42.0,90.63,108.2,95.16,108.45,89.0,97.35,93.14,94.53,1182.38,3388.61,3804.7,3628.73,4720.75,2720.66,3500.14,3413.12,13.29,16.0
2016-04-13,0.0,0.0,42.0,90.61,108.22,95.17,108.45,89.0,97.35,93.22,94.51,1325.38,3614.76,4104.68,3399.95,4932.65,2807.96,3869.39,3468.2,17.0,18.18
2016-04-14,0.0,0.0,42.0,90.61,108.29,95.17,108.45,89.0,97.35,93.22,94.51,1283.0,2961.97,3540.31,3191.69,4143.28,2612.38,3122.17,3051.43,9.99,13.32
2016-04-15,0.0,0.0,42.0,90.61,108.34,95.15,108.44,88.99,97.35,93.22,94.51,883.51,2971.08,3488.11,2909.3,4497.37,2543.15,1551.49,2873.99,13.59,14.46
2016-04-16,0.0,0.0,42.0,90.62,108.38,95.15,108.44,89.0,97.35,93.22,94.52,1048.28,3445.7,3922.74,3340.73,4561.99,2765.844,4024.87,3457.55,15.61,17.77
2016-04-17,0.0,0.0,42.0,90.62,108.43,95.17,108.44,89.0,97.35,93.25,94.52,0.0,3582.14,3707.68,3128.04,4759.42,2573.784,4039.42,3423.38,11.51,13.22
2016-04-18,0.0,0.0,42.0,90.63,108.45,95.17,108.44,89.01,97.35,93.28,94.52,944.5,3587.47,3689.46,3247.24,4648.86,2151.65,3497.62,3218.62,8.74,13.25
2016-04-19,0.0,0.0,42.0,90.65,108.48,95.17,108.44,89.01,97.35,93.28,94.52,0.0,3561.48,4098.85,3575.95,4909.75,2721.28,3489.37,3450.49,12.87,14.93
2016-04-20,0.0,0.0,42.01,90.67,108.61,95.19,108.45,89.03,97.35,93.29,94.55,151.63,3495.89,4155.37,3441.67,4720.75,2852.53,3817.98,3530.3,15.56,17.44
2016-04-21,0.0,0.0,42.01,90.67,108.62,95.19,108.45,89.03,97.35,93.29,94.55,1184.98,3540.31,3901.68,3607.56,4932.47,3000.46,3817.98,3525.98,8.85,12.86
2016-04-22,0.0,0.0,42.03,90.68,108.62,95.19,108.45,89.04,97.35,93.29,94.55,1247.72,3531.24,3888.5,3628.73,4909.75,2767.07,4024.87,3466.33,19.0,19.24
2016-04-23,0.0,0.0,42.04,90.68,108.62,95.19,108.45,89.06,97.35,93.29,94.55,1038.13,3635.5,3857.72,3446.46,4561.99,2765.56,4039.42,3384.61,9.45,12.15
2016-04-24,12.0,6.4,42.07,90.71,108.62,95.19,108.45,89.06,97.35,93.29,94.55,1288.66,3424.57,4176.97,3433.03,4720.75,2785.86,3869.39,3440.77,10.39,13.18
2016-04-25,0.0,0.0,42.14,90.71,108.63,95.19,108.45,89.08,97.35,93.29,94.55,0.0,3535.99,3783.06,3340.73,4257.83,2680.2,3817.98,3202.49,15.9,18.15
2016-04-26,0.0,0.0,42.16,90.73,108.7,95.22,108.47,89.08,97.35,93.32,94.57,1431.32,3783.2,4098.85,3602.95,4937.11,2861.17,3869.39,3526.13,9.19,12.35
2016-04-27,0.0,0.0,42.27,90.73,108.71,95.22,108.47,89.09,97.35,93.33,94.58,924.7,3577.64,3707.68,3603.64,4909.75,2783.92,3607.67,3526.45,15.51,17.99
2016-04-28,0.0,1.0,42.3,90.73,108.73,95.22,108.47,89.09,97.35,93.33,94.58,1285.27,3616.99,4180.72,3514.5,4713.16,2759.04,3495.67,3526.16,15.3,17.18
2016-04-29,0.0,0.0,42.38,90.71,108.74,95.22,108.47,89.09,97.35,93.33,94.58,1185.77,3512.2,3866.58,3554.14,4715.32,2777.22,4024.87,3443.83,16.1,18.06
2016-04-30,0.0,0.0,42.38,90.72,108.78,95.22,108.47,89.09,97.35,93.33,94.58,879.88,2205.11,3547.91,2881.91,4285.01,1794.2,2998.48,2683.4,13.73,15.83
2016-05-01,0.0,0.0,42.38,90.71,108.83,95.22,108.47,89.09,97.35,93.33,94.58,1311.88,3543.3,3924.54,3378.35,4713.16,2764.98,4039.42,3419.53,9.99,13.0
2016-05-02,2.0,0.2,42.38,90.7,108.85,95.22,108.47,89.1,97.35,93.33,94.58,61.99,3564.61,4423.14,3554.14,5101.74,2970.47,3539.02,3660.19,10.73,13.92
2016-05-03,0.0,0.0,42.46,90.7,108.88,95.22,108.47,89.1,97.35,93.33,94.58,946.66,2990.81,3499.2,2981.92,4276.3,2570.04,3090.02,3232.98,15.43,17.61
2016-05-04,0.0,0.0,42.79,90.64,108.94,95.22,108.47,89.1,97.35,93.35,94.59,1051.74,3019.03,3563.6,3572.17,4754.3,2623.46,3845.27,3327.59,9.99,13.5
2016-05-05,0.0,0.0,42.8,90.46,108.94,95.23,108.47,89.1,97.35,93.35,94.58,0.0,3541.07,4240.76,3454.02,4932.47,2839.36,2657.09,3463.09,7.98,11.93
2016-05-06,0.0,0.0,42.8,90.46,108.95,95.23,108.47,89.11,97.35,93.35,94.59,1051.74,29.77,2526.516,1933.99,1882.69,1113.55,1965.35,1695.64,11.83,14.62
2016-05-07,0.0,0.0,42.84,90.46,108.96,95.23,108.47,89.11,97.35,93.35,94.59,1311.88,3574.51,3995.1,3377.38,4700.02,2732.04,3088.908,3429.47,11.74,15.25
2016-05-08,0.0,0.0,42.87,90.46,109.01,95.23,108.47,89.12,97.35,93.34,94.59,0.0,3436.34,4321.87,3514.5,4754.3,2767.07,2657.09,3525.98,14.13,16.65
2016-05-09,0.0,0.0,42.91,90.46,109.01,95.23,108.47,89.12,97.35,93.34,94.59,1415.34,3844.76,3733.2,3603.64,4700.02,2742.52,3310.2,3405.02,15.02,17.77
2016-05-10,0.0,0.0,42.92,90.48,109.07,95.24,108.47,89.13,97.35,93.32,94.61,1400.36,3676.86,4108.46,3638.45,5094.25,3078.11,3607.67,3527.86,16.22,20.0
2016-05-11,0.0,1.4,42.92,90.55,109.08,95.29,108.5,89.16,97.35,93.32,94.74,1403.57,3627.65,3695.83,3454.02,4720.75,2793.31,3869.39,3401.21,11.19,10.05
2016-05-12,0.0,0.0,42.92,90.55,109.11,95.3,108.5,89.17,97.35,93.32,94.74,1305.18,3604.86,3777.08,3398.18,4759.42,2777.22,3607.67,3414.89,12.05,14.85
2016-05-13,0.0,0.0,42.91,90.69,109.12,95.31,108.5,89.18,97.35,93.34,94.74,731.34,2454.19,2991.67,3637.22,4754.3,2380.68,4137.88,3354.52,10.62,15.25
2016-05-14,9.4,33.0,42.92,90.91,109.16,95.32,108.51,89.18,97.35,93.35,94.75,0.0,1663.7,2715.59,1852.16,2645.35,1297.58,1444.43,1790.46,12.12,14.93
2016-05-15,14.0,10.0,42.87,90.91,109.24,95.34,108.53,89.2,97.35,93.35,94.76,965.16,3587.47,3760.63,3242.45,3430.4,2591.03,3090.02,3204.5,9.99,13.8
2016-05-16,0.0,0.0,42.86,90.87,109.35,95.37,108.53,89.2,97.35,93.35,94.77,61.99,3591.97,3804.7,3303.36,4497.37,2765.02,3607.67,3387.78,18.0,18.18
2016-05-17,7.0,9.0,42.85,90.91,109.44,95.37,108.53,89.2,97.35,93.35,94.78,926.1,3531.2,3880.8,3595.97,4937.72,2836.94,4039.42,3503.05,11.1,14.88
2016-05-18,0.0,0.0,42.78,90.94,109.64,95.37,108.53,89.2,97.35,93.34,94.78,1038.13,3622.79,4629.17,3378.35,4715.32,2979.18,4024.87,3808.94,10.89,15.95
2016-05-19,4.0,1.0,42.78,90.94,109.78,95.37,108.53,89.21,97.35,93.34,94.78,933.55,2990.81,4335.48,3157.2,4628.05,2648.12,2811.71,3369.78,12.63,15.55
2016-05-20,0.0,0.0,42.78,90.95,109.81,95.38,108.53,89.21,97.35,93.34,94.79,1184.98,3407.83,4204.98,3603.64,4700.02,2668.93,3607.67,3424.97,12.02,15.29
2016-05-21,0.0,0.0,42.82,90.95,109.82,95.38,108.53,89.22,97.35,93.34,94.8,946.66,3173.51,3713.04,3167.78,4276.3,2676.89,1340.82,3086.93,16.25,18.96
2016-05-22,0.0,0.0,42.82,90.94,109.83,95.38,108.54,89.22,97.35,93.34,94.8,1185.77,3472.96,4211.53,3640.54,4755.56,2852.5,3607.67,3525.01,15.93,17.57
2016-05-23,0.0,0.0,42.83,90.91,109.84,95.38,108.54,89.22,97.35,93.33,94.8,1290.2,3518.24,3608.82,3454.02,4909.75,2780.82,4024.87,3411.18,10.41,14.58
2016-05-24,0.0,0.0,42.86,90.91,109.95,95.38,108.54,89.22,97.35,93.33,94.81,61.99,3474.61,4427.46,3296.16,4257.83,2780.82,4039.42,3527.5,14.71,17.86
2016-05-25,0.0,0.0,42.86,90.91,109.96,95.39,108.54,89.24,97.35,93.34,94.81,1386.14,3175.85,3760.63,3394.76,4754.3,2997.4,3493.51,3409.02,16.11,18.1
2016-05-26,0.0,0.0,42.87,90.9,110.06,95.39,108.54,89.24,97.35,93.34,94.83,875.48,3827.09,3783.92,3572.03,4754.3,2833.42,3619.62,3526.63,14.09,16.44
2016-05-27,0.0,0.0,42.91,90.9,110.12,95.44,108.54,89.24,97.35,93.35,94.83,913.82,29.77,2912.83,2186.57,3370.68,1392.23,1894.61,1810.4,17.19,22.0
2016-05-28,0.0,0.0,42.94,90.9,110.12,95.44,108.54,89.24,97.35,93.4,94.83,1288.66,3528.86,4285.44,3554.14,4914.29,2861.93,4024.87,3576.64,13.32,15.83
2016-05-29,0.0,0.0,42.95,90.9,110.28,95.45,108.54,89.24,97.35,93.43,94.84,926.1,3901.61,4077.94,3626.78,5099.36,2880.61,1875.02,3436.02,15.28,16.85
2016-05-30,0.0,0.0,43.02,90.9,110.36,95.45,108.55,89.26,97.35,93.47,94.84,436.46,3478.43,3797.21,3394.76,4713.16,2733.88,1875.02,3228.08,16.47,18.93
2016-05-31,0.0,0.0,43.04,90.9,110.39,95.45,108.55,89.26,97.35,93.56,94.85,151.63,3450.38,3743.78,3400.85,4937.72,2807.6,4039.42,3426.3,13.84,17.37
2016-06-01,0.0,0.0,51.54,90.93,110.44,95.76,108.55,89.27,97.35,93.59,94.86,1305.18,3485.16,3924.54,3891.56,4909.75,2839.36,3607.67,3525.01,13.73,15.67
2016-06-02,0.6,0.0,51.54,90.94,110.45,96.15,108.55,89.27,97.35,93.59,94.87,1305.18,3528.5,3510.22,3780.65,4909.75,2840.47,4193.39,3504.35,9.8,10.05
2016-06-03,8.6,19.0,51.56,90.94,110.47,95.8,108.55,89.28,97.35,93.59,94.88,61.99,3328.27,3804.84,3786.95,4937.11,2793.96,3528.0,3440.52,12.09,12.62
2016-06-04,0.0,0.0,51.56,90.94,110.55,96.07,108.56,89.29,97.35,93.59,94.89,918.61,2647.33,3233.88,2775.67,4497.37,2552.54,3860.42,2852.71,15.6,18.0
2016-06-05,0.0,0.0,51.56,90.96,110.75,96.05,108.56,89.29,97.35,93.6,94.9,1311.88,3520.94,4194.43,3441.67,4720.75,2861.17,4039.42,3524.8,15.93,18.8
2016-06-06,0.0,0.0,51.59,91.11,111.01,96.05,108.56,89.3,97.35,93.6,94.91,882.07,2323.368,3509.24,3161.52,4497.37,2610.22,3122.17,3232.98,14.55,16.85
2016-06-07,0.0,0.0,51.61,91.11,111.05,96.05,108.56,89.3,97.35,93.6,94.91,0.0,3494.99,3758.76,3891.56,4755.56,2819.09,2657.09,3397.64,15.32,17.5
2016-06-08,0.0,0.0,51.61,91.11,111.05,96.22,108.56,89.3,97.35,93.6,94.91,61.99,3535.99,3785.62,3340.73,4648.86,2668.93,3088.908,3449.0879999999997,16.53,18.86
2016-06-09,0.0,0.0,51.61,91.11,111.08,96.04,108.56,89.3,97.35,93.6,94.91,0.0,3553.02,3748.25,3573.4,4719.53,2861.17,3423.78,3471.41,12.35,15.17
2016-06-10,0.0,2.0,51.62,91.11,111.08,96.05,108.56,89.3,97.34,93.6,94.91,1311.88,3546.22,3880.8,3578.83,4909.75,2836.3,1875.02,3190.28,16.11,18.06
2016-06-11,0.0,0.0,51.62,91.11,111.08,96.05,108.56,89.31,97.34,93.58,94.92,1290.2,3515.22,3797.21,3399.88,4700.02,2801.52,4203.18,3432.02,15.08,17.5
2016-06-12,13.8,10.0,51.62,91.1,111.05,95.81,108.56,89.31,97.34,93.56,94.93,1176.91,3563.17,3781.58,3433.03,4700.02,2765.844,3619.62,3469.39,13.32,16.0
2016-06-13,0.0,0.0,51.83,91.1,111.03,96.05,108.56,89.27,97.34,93.53,94.93,875.48,3180.96,3642.62,3176.35,4276.3,2785.93,3607.67,3425.44,9.15,13.51
2016-06-14,0.0,0.0,51.83,91.1,110.96,96.03,108.56,89.37,97.34,93.43,94.93,882.07,3553.02,3758.76,3571.09,4715.32,2810.66,4039.42,3431.12,15.1,17.0
2016-06-15,0.0,0.0,51.83,91.1,110.94,95.77,108.56,89.44,97.34,93.43,94.93,997.74,2710.66,3083.0,2538.54,4007.88,1274.11,2996.6,2394.36,15.02,17.35
2016-06-16,0.0,0.0,51.84,91.1,110.94,95.76,108.56,89.45,97.34,93.43,94.91,965.16,1411.6,3823.31,3633.8,4497.37,2250.0,3122.17,3155.08,10.84,14.3
2016-06-17,0.0,0.0,51.87,91.11,111.01,96.13,108.57,89.31,97.35,93.48,94.91,975.56,2544.01,2707.49,2499.8,4143.28,2603.34,2686.25,2683.4,11.63,15.37
2016-06-18,0.0,0.0,51.87,91.13,111.01,96.03,108.57,89.4,97.35,93.48,94.91,884.84,3573.58,3515.8,3056.112,4276.3,2606.83,3020.72,3180.28,13.03,14.88
2016-06-19,0.0,0.0,51.89,91.19,111.11,96.09,108.58,89.52,97.35,93.53,94.91,687.24,3604.21,3901.68,3446.46,4719.53,2767.07,3869.39,3442.86,14.62,17.0
2016-06-20,0.0,0.0,51.89,91.19,111.19,96.01,108.58,89.46,97.35,93.54,94.94,723.6,3162.92,3840.84,3283.13,4648.86,2680.2,2811.71,3211.27,15.49,17.44
2016-06-21,0.0,0.0,51.9,91.19,111.26,96.35,108.58,90.04,97.35,93.6,94.95,1496.92,3630.56,4685.76,3613.39,5107.36,3065.94,3426.59,3944.88,11.05,15.63
2016-06-22,0.0,0.0,51.92,91.18,111.37,96.05,108.61,88.71,97.35,93.6,95.07,861.05,2786.72,3419.89,3244.57,4276.3,2567.02,2874.35,3133.37,11.82,14.0
2016-06-23,9.6,11.2,51.92,91.18,111.47,96.26,108.61,89.54,97.35,93.62,95.07,812.63,2504.95,2613.49,2624.69,4414.54,792.61,3387.96,2674.3,11.69,14.3
2016-06-24,0.0,0.0,51.93,91.18,111.51,96.23,108.62,89.46,97.35,93.62,95.07,883.51,3272.08,4211.53,3567.53,4561.99,2738.77,3869.39,3447.97,15.35,17.18
2016-06-25,0.0,0.0,51.94,91.18,111.61,96.05,108.61,89.46,97.34,93.62,95.07,1036.91,3524.47,4194.43,3454.02,4755.56,2804.94,3493.51,3436.27,14.13,16.15
2016-06-26,0.0,0.0,51.95,91.2,111.64,96.3,108.61,89.5,97.34,93.62,95.07,883.51,3529.01,4285.44,3394.76,4561.99,2852.5,3493.51,3803.11,15.09,17.46
2016-06-27,0.0,0.0,52.38,91.27,111.72,96.34,108.61,89.5,97.34,93.62,94.97,0.36,2785.54,3640.46,2909.3,4497.37,2616.8,3875.22,3285.29,11.38,14.58
2016-06-28,0.0,0.0,52.4,91.27,111.75,96.53,108.62,89.89,97.34,93.63,94.97,1187.03,3497.69,4459.03,3575.34,4713.16,2943.36,3869.39,3808.94,16.91,22.0
2016-06-29,0.0,0.0,52.48,91.27,111.83,96.28,108.62,89.38,97.34,93.79,94.97,894.71,2324.41,2634.12,2187.76,4287.42,1474.85,2740.25,2526.7,16.22,19.93
2016-06-30,0.0,0.0,52.53,91.27,111.88,96.35,108.62,89.89,97.34,93.97,94.99,436.46,3614.94,4423.14,3446.46,4720.75,2762.06,3607.67,3545.6,16.0,18.87
2016-07-01,0.0,0.0,52.55,91.24,111.94,96.35,108.62,89.64,97.34,93.97,95.16,1311.88,3370.72,3924.54,3786.95,4715.32,2876.4,4039.42,3527.46,16.49,18.58
2016-07-02,0.0,0.0,53.63,91.24,112.02,96.22,108.63,89.54,97.34,93.97,95.26,883.51,2800.22,3373.88,3161.52,4276.3,2705.44,3122.17,2968.13,17.8,20.89
2016-07-03,0.0,0.0,53.63,91.24,112.09,96.15,108.63,89.54,97.34,93.97,95.27,0.0,3223.22,3651.23,3603.64,4715.32,2819.09,2657.09,3300.62,11.81,14.93
2016-07-04,0.0,0.0,53.66,91.26,112.21,96.24,108.64,89.54,97.34,93.97,95.29,1048.28,3454.34,3608.82,3573.4,4719.53,2807.96,4024.87,3369.78,16.74,19.8
2016-07-05,0.0,0.0,53.66,91.26,112.31,96.22,108.65,89.55,97.34,93.89,95.31,1402.74,3893.44,4108.46,3637.08,4937.72,2868.16,3845.27,3643.49,13.29,15.59
2016-07-06,0.0,0.0,53.66,91.29,112.38,96.39,108.66,89.57,97.34,93.85,95.32,687.24,3589.92,3692.41,3567.53,4033.01,2671.16,2459.7,3271.5,16.93,19.84
2016-07-07,0.0,0.0,53.74,91.28,112.45,96.26,108.67,89.59,97.34,93.85,95.36,1288.66,2971.08,3495.06,3247.24,4143.28,1814.83,1657.19,2931.8,17.27,18.68
2016-07-08,0.0,0.0,53.75,91.29,112.48,96.35,108.67,89.59,97.34,93.85,95.38,883.51,2710.94,3042.76,2677.46,4497.37,1468.37,2696.87,2394.36,15.32,17.86
2016-07-09,0.0,0.0,53.76,91.29,112.52,96.33,108.67,89.59,97.34,93.92,95.39,1185.77,3450.38,3781.58,3640.54,4561.99,2762.53,1875.02,3408.12,15.98,18.96
2016-07-10,0.0,0.0,53.81,91.29,112.58,96.22,108.67,89.6,97.34,93.94,95.4,436.46,3629.2,4558.46,3574.33,4719.53,2917.04,3817.98,3825.22,19.58,26.0
2016-07-11,0.0,0.0,53.84,91.28,112.63,96.39,108.67,89.6,97.34,93.95,95.4,1325.38,3450.38,3745.84,3340.73,3430.4,2623.46,3366.76,3431.48,14.08,16.46
2016-07-12,0.0,0.0,53.98,91.29,112.63,96.35,108.67,89.6,97.34,93.96,95.41,0.0,3531.06,3777.08,3303.36,4497.37,2804.83,3532.03,3427.52,19.0,20.29
2016-07-13,0.0,0.0,54.15,91.31,112.66,96.28,108.66,89.61,97.34,93.97,95.42,1185.77,3528.29,3748.25,3399.88,4561.99,2790.9,3817.98,3527.5,16.47,19.04
2016-07-14,0.0,0.0,54.15,91.38,112.66,96.35,108.66,89.61,97.35,93.98,95.43,1185.77,3557.95,4337.89,3454.02,4932.47,2862.72,3607.67,3527.86,16.56,19.73
2016-07-15,0.0,0.0,54.15,91.38,112.73,96.53,108.66,89.61,97.35,93.98,95.44,723.6,3069.54,3604.5,3283.63,4628.05,2674.37,3373.99,3210.16,16.91,20.25
2016-07-16,0.0,0.0,54.15,91.38,112.81,96.5,108.67,89.63,97.35,93.99,95.47,894.71,2183.54,3504.2,2881.91,4276.3,2328.26,2998.48,2861.32,13.77,15.26
2016-07-17,0.0,0.0,54.18,91.31,112.89,96.35,108.67,89.64,97.35,93.99,95.47,1311.88,2760.26,3559.1,3167.78,4648.86,2689.96,3090.02,3101.83,16.3,19.8
2016-07-18,0.0,0.0,54.23,91.17,112.93,96.28,108.67,89.64,97.35,93.98,95.47,687.24,3632.4,4106.16,3453.77,4755.56,2846.66,3465.36,3415.14,16.74,18.95
2016-07-19,0.0,0.0,54.26,91.17,112.94,96.33,108.68,89.69,97.35,93.99,95.46,946.12,2278.73,3048.26,2939.22,4628.05,2494.19,3007.01,2869.09,17.38,18.18
2016-07-20,0.0,0.0,54.29,91.17,112.94,96.33,108.68,89.7,97.35,94.02,95.46,1185.77,3538.87,4459.03,3481.31,4715.32,2897.39,4024.87,3545.6,10.91,15.95
2016-07-21,0.0,0.0,54.34,91.18,113.0,96.3,108.68,89.71,97.35,94.03,95.46,883.51,3051.79,3775.46,3244.36,4497.37,2643.84,3373.99,3248.03,12.87,15.49
2016-07-22,0.0,0.0,54.44,91.25,113.0,96.28,108.69,89.71,97.35,94.03,95.49,889.31,3844.76,3783.92,3340.73,4497.37,2660.04,2811.71,3494.2,13.29,15.83
2016-07-23,0.0,0.0,54.44,91.26,113.04,96.5,108.7,89.72,97.35,94.04,95.49,1060.81,2146.36,2770.02,2709.04,3191.44,1874.41,2833.85,2542.28,16.13,18.18
2016-07-24,0.0,0.0,54.45,91.27,113.07,96.28,108.7,89.72,97.35,94.04,95.51,1185.77,3521.66,3857.72,3399.88,4754.3,2852.5,3869.39,3454.27,17.32,19.69
