,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2012-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98,6.23,3.28,8.77,4.64,24.35,20.8,24.8,25.65,10718.14516,15242.256000000001,12000.9168,0.0,0.0,0.11,-1.09
2012-08-13,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,6.22,3.21,8.72,4.66,26.25,21.8,25.7,26.25,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.6,0.0,13.98,6.24,3.25,8.77,4.67,25.75,20.95,25.2,26.1,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-15,2.4,0.0,0.0,0.0,0.4,0.0,2.2,2.4,0.0,6.6,13.99,6.22,3.26,8.78,4.65,25.4,21.85,25.1,25.7,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,6.21,3.21,8.7,4.67,24.35,20.4,23.9,25.5,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,6.22,3.21,8.73,4.68,27.3,23.2,26.6,27.45,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.23,3.25,8.81,4.67,29.25,25.4,29.15,29.3,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,6.23,3.25,8.82,4.66,29.45,26.3,29.85,29.75,10718.14516,15242.256000000001,12000.9168,0.0,0.0,0.1,-1.09
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,6.24,3.25,8.8,4.69,28.8,26.6,29.2,29.8,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.27,3.28,8.88,4.74,28.0,25.6,26.75,28.25,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.28,3.29,8.9,4.76,27.85,24.7,27.0,28.1,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,6.28,3.3,8.88,4.76,27.6,24.8,26.9,27.85,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,6.29,3.31,8.91,4.77,27.2,23.25,26.55,27.3,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-25,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,14.02,6.29,3.29,8.94,4.77,26.8,22.15,25.5,26.65,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.09
2012-08-26,68.0,55.8,52.8,22.6,44.6,59.2,48.0,11.8,32.2,53.2,14.02,6.26,3.05,8.86,4.74,23.35,17.05,22.35,23.45,10718.14516,15242.256000000001,12000.9168,0.0,0.0,0.2,-1.06
2012-08-27,0.0,0.2,0.0,11.8,0.2,0.0,0.6,0.2,0.0,0.0,14.07,6.18,3.02,8.87,4.74,23.95,19.4,23.7,24.15,11282.25806,16044.48,12632.544,0.0,0.0,0.13,-1.1
2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,6.16,3.04,8.86,4.76,23.3,20.55,23.55,24.05,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,6.18,3.08,9.28,4.78,23.5,20.75,23.35,23.8,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,6.2,3.09,9.57,4.79,24.8,20.4,24.0,25.3,11282.25806,16044.48,12632.544,0.0,0.0,0.12,-1.1
2012-08-31,15.4,24.8,12.0,39.4,0.0,0.0,7.8,0.2,12.6,21.4,14.02,6.18,2.87,9.49,4.79,21.85,15.8,20.95,22.3,11282.25806,16044.48,12632.544,0.0,0.0,0.11,-1.1
2012-09-01,0.2,0.0,2.2,0.0,0.0,0.0,0.4,1.8,0.8,0.0,14.04,6.14,2.89,9.53,4.79,18.1,13.65,18.1,18.95,10600.66667,15508.8,13236.48,0.0,0.0,0.11,-1.1
2012-09-02,0.2,0.4,0.6,0.4,0.0,0.2,0.4,6.8,0.6,0.6,14.08,6.13,2.92,9.53,4.8,18.25,13.7,18.7,18.95,10070.63333,14733.36,12574.656,0.0,0.0,0.11,-1.09
2012-09-03,19.2,37.0,44.6,39.2,24.2,21.8,24.2,32.8,20.2,26.6,14.04,6.1,2.68,9.43,4.79,21.05,16.05,20.9,21.9,10600.66667,15508.8,13236.48,0.0,0.0,0.14,-1.08
2012-09-04,0.2,4.8,0.0,21.8,1.8,4.8,0.4,6.4,0.0,11.0,14.03,6.07,2.69,9.37,4.79,19.85,15.9,20.8,20.95,10600.66667,15508.8,13236.48,0.0,0.0,0.13,-1.08
2012-09-05,1.4,0.0,0.4,0.4,0.2,0.0,1.0,22.8,2.2,0.2,14.03,6.07,2.75,9.36,4.8,21.95,17.4,22.1,22.5,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-06,0.8,0.0,0.0,0.0,0.0,0.0,0.8,4.2,0.0,1.6,14.07,6.07,2.85,9.24,4.8,22.8,19.5,23.25,23.7,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,6.06,2.87,9.29,4.81,23.45,19.75,23.85,23.8,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.1
2012-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,6.07,2.89,9.34,4.81,24.0,20.85,24.4,24.5,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.11
2012-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06,6.06,2.91,9.3,4.82,21.7,20.4,22.65,22.6,10070.63333,14733.36,12574.656,0.0,0.0,0.12,-1.11
2012-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,14.07,6.07,2.89,9.3,4.83,21.75,18.35,21.7,22.55,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.2,14.06,6.09,2.83,9.28,4.84,21.7,17.5,21.55,22.55,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.1
2012-09-12,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29.8,0.0,14.0,6.09,2.87,9.26,4.84,20.8,15.7,20.65,21.35,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.1
2012-09-13,41.6,0.6,1.4,0.2,10.6,2.0,31.8,25.0,2.0,24.6,13.96,6.09,2.85,9.21,4.83,18.85,12.95,17.8,19.55,10600.66667,15508.8,13236.48,0.0,0.0,0.13,-1.1
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,6.08,2.89,9.21,4.84,20.2,14.0,18.6,19.9,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.11
2012-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.08,2.96,9.25,4.85,18.9,16.75,20.0,20.55,10600.66667,15508.8,13236.48,0.0,0.0,0.1,-1.11
2012-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,6.07,2.96,9.28,4.86,19.85,16.25,20.05,20.0,10070.63333,14733.36,12574.656,0.0,0.0,0.1,-1.11
2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,6.08,2.91,9.34,4.86,19.3,15.9,19.55,19.7,10600.66667,15508.8,13236.48,0.0,0.0,0.1,-1.11
2012-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,6.09,2.85,9.39,4.87,20.05,15.85,20.65,21.35,10600.66667,15508.8,13236.48,0.0,0.0,0.11,-1.11
2012-09-19,0.0,0.0,7.2,0.6,0.0,0.0,0.0,0.0,5.0,0.0,14.06,6.09,3.12,9.33,4.87,18.4,14.35,18.2,18.55,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-20,3.8,6.4,0.2,2.4,2.8,7.2,4.0,1.2,0.0,3.6,14.11,6.09,2.61,9.32,4.88,16.95,13.55,17.95,19.25,10600.66667,15508.8,13236.48,0.0,0.0,0.11,-1.1
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.12,6.11,2.85,9.38,4.88,16.1,14.15,17.55,17.4,10600.66667,15508.8,13236.48,0.0,0.0,0.1,-1.12
2012-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,6.12,2.89,9.34,4.89,17.85,14.65,18.9,18.85,10600.66667,15508.8,13236.48,0.0,0.0,0.1,-1.1
2012-09-23,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14.08,6.1,2.9,9.35,4.89,22.5,17.9,22.75,23.3,10070.63333,14733.36,12574.656,0.0,0.0,0.11,-1.09
2012-09-24,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.6,6.8,0.0,14.02,6.09,2.91,9.32,4.89,24.05,16.3,22.75,24.1,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-25,1.8,0.0,0.4,0.0,0.0,0.0,3.2,2.2,1.6,0.6,14.04,6.09,2.93,9.3,4.89,22.55,16.3,22.3,23.65,10600.66667,15508.8,13236.48,0.0,0.0,0.11,-1.1
2012-09-26,15.6,0.8,0.8,0.0,0.0,0.0,2.6,2.8,6.2,5.4,14.04,6.1,2.73,9.3,4.9,22.4,17.55,22.35,23.15,10600.66667,15508.8,13236.48,0.0,0.0,0.13,-1.09
2012-09-27,11.8,11.0,17.8,3.2,9.4,16.4,11.2,12.4,7.2,3.2,14.08,6.1,2.75,9.29,4.87,19.8,13.15,18.35,19.9,10600.66667,15508.8,13236.48,0.0,0.0,0.14,-1.09
2012-09-28,0.4,7.8,0.2,10.2,2.4,3.6,1.2,0.0,0.0,1.8,14.09,6.1,2.83,9.27,4.9,21.15,17.0,20.9,20.4,10600.66667,15508.8,13236.48,0.0,0.0,0.11,-1.1
2012-09-29,0.6,0.2,2.8,0.0,0.4,0.2,0.8,0.2,6.2,0.6,14.07,6.11,2.85,9.28,4.9,22.05,17.55,21.7,22.15,10600.66667,15508.8,13236.48,0.0,0.0,0.12,-1.09
2012-09-30,36.2,0.6,36.2,6.0,1.8,1.0,5.6,0.8,15.8,13.4,14.08,6.1,2.85,9.28,4.9,21.45,15.6,21.3,21.55,10070.63333,14733.36,12574.656,0.0,0.0,0.14,-1.07
2012-10-01,26.2,63.8,24.8,31.2,19.2,22.8,25.8,24.4,5.6,62.0,14.08,6.04,2.71,9.19,4.88,18.5,13.2,17.95,18.25,9840.96,15265.152,12821.76,0.0,0.0,0.17,-1.07
2012-10-02,7.2,7.8,0.8,5.8,4.8,4.4,6.6,1.2,0.0,8.4,14.08,6.01,2.81,9.12,4.89,18.95,13.6,17.75,18.9,9840.96,15265.152,12821.76,0.0,0.0,0.14,-1.09
2012-10-03,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,5.99,2.82,9.12,4.9,16.7,12.35,17.45,17.1,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.07
2012-10-04,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.4,14.08,6.01,2.75,9.08,4.89,18.5,13.4,18.6,18.55,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.05
2012-10-05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,6.03,2.78,9.07,4.88,19.35,15.45,19.3,19.95,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.05
2012-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08,6.05,2.82,9.09,4.88,18.0,14.65,18.7,18.4,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.06
2012-10-07,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.03,2.79,9.07,4.88,19.65,14.4,20.05,20.0,9348.912,14501.8944,12180.671999999999,0.0,0.0,0.13,-1.04
2012-10-08,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,6.03,2.85,9.04,4.87,21.15,16.05,20.8,20.8,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.05
2012-10-09,0.0,100.4,134.0,66.8,0.2,3.6,0.0,0.0,0.0,0.4,13.96,6.02,2.53,8.96,4.84,18.8,14.65,18.9,18.75,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.04
2012-10-10,0.0,25.0,0.8,31.4,0.0,0.2,0.0,0.0,0.0,0.0,13.92,6.01,2.78,8.81,4.87,18.9,14.35,19.2,19.35,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.05
2012-10-11,0.0,0.0,5.2,0.2,0.0,0.0,0.0,0.0,22.2,0.0,13.92,6.01,2.79,8.71,4.87,19.5,14.1,19.0,19.2,9840.96,15265.152,12821.76,0.0,0.0,0.14,-1.03
2012-10-12,22.6,10.2,25.0,20.0,24.8,42.0,32.4,8.4,0.2,34.4,13.91,5.99,2.71,8.61,4.83,19.1,12.75,18.8,19.5,9840.96,15265.152,12821.76,0.0,0.0,0.16,-1.02
2012-10-13,0.4,0.4,0.4,0.8,3.4,1.0,0.8,0.2,0.0,1.4,13.91,5.99,2.69,8.59,4.84,19.2,14.05,19.35,19.0,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.04
2012-10-14,0.0,0.0,0.2,0.6,0.0,1.2,0.0,0.0,0.0,0.2,13.89,5.97,2.86,8.53,4.85,17.55,12.1,16.85,17.65,9348.912,14501.8944,12180.671999999999,0.0,0.0,0.13,-1.04
2012-10-15,9.8,13.4,20.6,1.6,8.0,10.8,9.0,1.4,28.4,16.4,13.84,5.94,2.56,8.4,4.83,15.6,10.05,14.65,15.2,9840.96,15265.152,12821.76,0.0,0.0,0.22,-0.99
2012-10-16,15.2,27.8,0.6,16.4,37.4,43.0,33.0,9.2,0.0,18.2,13.91,5.93,2.57,8.41,4.83,14.2,9.1,13.85,14.65,9840.96,15265.152,12821.76,0.0,0.0,0.26,-1.03
2012-10-17,0.0,0.2,0.0,0.4,0.4,0.8,0.2,0.0,0.0,0.4,13.98,5.91,2.71,8.52,4.86,17.3,12.65,17.1,16.6,9840.96,15265.152,12821.76,0.0,0.0,0.15,-1.04
2012-10-18,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,5.85,2.58,8.42,4.88,16.0,13.3,17.2,16.1,9840.96,15265.152,12821.76,0.0,0.0,0.14,-1.05
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,5.85,2.83,8.37,4.89,16.85,15.15,17.75,16.9,9840.96,15265.152,12821.76,0.0,0.0,0.14,-1.05
2012-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94,5.88,2.67,8.37,4.89,18.35,16.7,19.4,18.65,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.05
2012-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,5.97,2.81,8.35,4.91,19.2,17.35,20.3,19.1,9348.912,14501.8944,12180.671999999999,0.0,0.0,0.15,-1.05
2012-10-22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,5.95,2.86,8.3,4.91,19.05,17.55,20.0,18.85,9840.96,15265.152,12821.76,0.0,0.0,0.13,-1.05
2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,5.94,2.58,8.26,4.92,18.15,16.3,19.35,18.1,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.06
2012-10-24,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,13.88,5.95,2.53,8.25,4.92,16.1,14.8,17.5,15.55,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.06
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,5.9,2.54,8.25,4.92,16.5,14.45,17.25,16.7,9840.96,15265.152,12821.76,0.0,0.0,0.12,-1.05
2012-10-26,2.8,0.6,16.2,1.4,0.8,1.8,0.0,0.0,32.4,2.0,13.8,5.94,2.52,8.19,4.92,15.25,12.45,15.1,14.95,9840.96,15265.152,12821.76,0.0,0.0,0.17,-1.01
2012-10-27,114.4,50.8,72.2,54.0,66.0,59.2,67.0,26.2,50.0,103.4,13.66,5.91,1.98,8.09,4.57,16.55,9.65,16.05,16.15,9840.96,15265.152,12821.76,0.0,0.0,0.71,0.36
2012-10-28,37.2,15.4,30.0,19.6,19.8,24.8,23.2,4.2,9.0,45.4,13.72,5.8,1.66,7.85,4.25,10.45,3.4,9.8,10.35,9348.912,14501.8944,12180.671999999999,0.0,0.0,0.59,-0.18
2012-10-29,17.6,23.4,0.0,14.4,14.4,16.6,13.4,26.6,0.0,22.0,13.8,5.72,1.66,7.66,4.41,8.5,3.95,9.05,9.05,9840.96,15265.152,12821.76,0.0,0.0,0.4,-0.71
2012-10-30,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.0,13.83,5.7,1.78,7.58,4.5,6.6,5.4,7.6,7.25,9840.96,15265.152,12821.76,0.0,0.0,0.33,-0.8
2012-10-31,1.8,0.4,31.0,0.4,1.2,1.6,1.8,0.0,26.8,2.6,13.74,5.69,1.76,7.45,4.54,9.55,6.2,11.05,9.7,9840.96,15265.152,12821.76,0.0,0.0,0.34,-0.8
2012-11-01,51.2,33.4,24.4,27.6,42.8,34.6,39.4,40.4,12.4,57.8,13.71,5.66,1.35,7.3,4.35,14.5,8.35,13.55,13.8,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.61,-0.04
2012-11-02,0.6,9.6,0.0,2.8,1.0,1.0,0.8,0.0,0.0,0.8,13.81,5.62,1.09,7.14,4.3,13.5,9.4,13.85,13.75,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.48,-0.55
2012-11-03,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.2,0.0,13.84,5.61,1.33,7.1,4.46,12.55,9.95,13.05,12.85,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.41,-0.94
2012-11-04,37.2,21.2,30.4,27.6,27.0,26.4,30.6,0.8,51.4,59.0,13.78,5.59,1.22,7.02,4.42,15.75,12.3,15.85,16.05,8638.666667,14615.1648,12880.8144,0.0,0.0,0.52,-0.34
2012-11-05,103.6,11.8,8.4,14.2,49.8,29.4,62.6,93.6,36.0,96.2,13.75,5.48,1.11,6.85,3.25,17.65,11.4,17.3,17.25,9093.333333,15384.383999999998,13558.752,0.0,0.0,1.35,2.26
2012-11-06,0.0,0.0,0.8,0.0,0.4,1.8,0.0,3.8,4.4,1.2,13.82,5.35,1.17,6.82,3.3,13.2,6.35,12.0,12.45,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.71,0.39
2012-11-07,10.2,16.4,2.4,4.4,28.0,11.6,8.6,0.4,0.2,31.0,13.89,5.3,1.1,6.81,3.54,11.4,7.0,12.15,10.95,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.57,-0.03
2012-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13.89,5.27,1.25,6.8,3.71,9.8,8.7,11.2,9.9,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.51,-0.26
2012-11-09,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,13.84,5.27,1.35,6.79,3.82,10.5,8.1,10.75,10.3,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.5,-0.36
2012-11-10,1.0,0.2,4.4,0.0,0.2,0.2,0.6,0.0,16.6,0.8,13.79,5.27,1.44,6.78,3.93,12.65,9.7,13.25,12.85,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.47,-0.52
2012-11-11,112.8,114.6,106.0,52.2,118.0,98.4,110.6,32.0,123.0,124.0,13.74,4.25,0.99,6.65,2.81,15.95,11.3,15.3,15.2,8638.666667,14615.1648,12880.8144,0.0,0.0,1.58,2.69
2012-11-12,12.2,14.6,2.2,18.4,21.6,23.6,21.2,11.8,1.0,12.2,13.78,4.64,0.53,6.33,2.14,14.6,10.25,15.15,15.05,9093.333333,15384.383999999998,13558.752,0.0,0.0,1.02,1.41
2012-11-13,1.8,0.6,1.0,2.6,1.2,1.0,2.2,2.2,0.2,5.4,13.79,4.71,0.63,6.18,2.54,14.4,10.1,14.2,14.6,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.72,0.52
2012-11-14,0.2,0.0,0.0,0.0,0.4,0.6,0.2,0.0,0.0,0.0,13.76,4.69,0.78,6.05,2.78,15.4,9.65,13.35,13.65,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.63,0.22
2012-11-15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,4.72,1.12,5.96,2.99,9.0,6.8,10.5,9.9,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.55,-0.04
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,4.77,1.22,5.88,3.21,8.6,6.75,10.1,8.5,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.48,-0.34
2012-11-17,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.68,4.83,1.34,5.87,3.38,8.95,7.6,10.35,8.55,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.45,-0.51
2012-11-18,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.65,4.87,1.39,5.83,3.51,9.4,7.45,10.1,9.45,8638.666667,14615.1648,12880.8144,0.0,0.0,0.43,-0.63
2012-11-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,13.65,4.91,1.4,5.75,3.63,11.35,8.0,11.35,11.35,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.38,-0.75
2012-11-20,0.4,0.0,0.0,0.4,1.0,0.2,0.6,7.2,0.0,0.8,13.68,4.95,1.45,5.74,3.72,13.8,10.35,13.7,13.0,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.37,-0.86
2012-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,4.99,1.49,5.76,3.79,10.7,8.5,11.9,10.55,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.35,-0.89
2012-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,13.73,5.04,1.55,5.83,3.85,9.0,8.7,10.15,9.35,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.33,-0.91
2012-11-23,5.2,5.2,4.8,3.6,1.6,3.4,3.0,1.0,2.0,4.4,13.74,5.09,1.57,5.86,3.87,11.45,8.7,12.3,11.6,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.29,-0.93
2012-11-24,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,13.74,5.15,1.63,5.95,3.91,11.35,8.65,12.8,11.65,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.25,-1.01
2012-11-25,1.6,0.2,1.4,0.8,1.4,1.2,3.0,0.0,3.6,4.6,13.72,5.2,1.66,6.0,3.92,11.9,8.6,10.9,11.6,8638.666667,14615.1648,12880.8144,0.0,0.0,0.29,-0.95
2012-11-26,1.2,0.4,0.0,1.2,0.2,0.0,2.4,0.0,1.0,1.2,13.69,5.23,1.65,5.96,3.92,13.25,9.0,12.3,12.85,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.32,-0.95
2012-11-27,2.6,0.0,20.6,0.0,0.2,0.4,0.6,0.0,27.8,1.2,13.6,5.25,1.47,5.91,3.91,11.7,9.7,12.95,12.85,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.35,-0.92
2012-11-28,41.4,36.6,32.2,37.6,44.6,34.6,44.8,14.2,42.6,48.2,13.48,5.23,1.08,5.74,3.62,12.1,8.3,13.45,12.25,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.75,0.61
2012-11-29,46.4,11.8,2.0,15.8,20.8,14.4,21.4,8.0,1.8,45.2,13.47,5.13,1.04,5.59,3.08,9.15,4.8,9.85,9.5,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.9,1.24
2012-11-30,0.0,0.0,10.4,0.2,0.2,0.4,0.0,4.8,6.2,0.0,13.53,5.06,0.99,5.56,3.06,7.35,3.05,8.35,8.1,9093.333333,15384.383999999998,13558.752,0.0,0.0,0.65,0.47
2012-12-01,17.4,12.8,28.4,12.0,16.4,14.4,13.8,8.8,14.8,21.8,13.61,5.04,0.77,5.6,3.18,7.35,2.7,7.9,7.55,8752.32,15762.816,14103.936000000002,0.0,0.0,0.62,0.14
2012-12-02,14.0,18.8,0.2,12.0,14.8,14.2,15.0,5.2,0.2,15.4,13.6,4.99,0.67,5.52,3.2,8.7,2.45,8.05,7.85,8314.704,14974.6752,13398.7392,0.0,0.0,0.6,0.1
2012-12-03,0.0,1.2,0.6,0.2,0.0,0.0,0.0,2.6,0.0,0.2,13.66,4.96,0.98,5.49,3.3,5.4,1.65,5.4,5.35,8752.32,15762.816,14103.936000000002,0.0,0.0,0.52,-0.17
2012-12-04,4.0,16.4,31.0,9.8,2.6,5.2,2.8,0.0,14.0,6.4,13.57,4.31,0.95,5.35,3.4,8.5,5.0,8.15,8.1,8752.32,15762.816,14103.936000000002,0.0,0.0,0.54,-0.32
2012-12-05,13.4,74.4,0.0,35.0,14.4,30.6,10.6,0.4,0.0,24.2,13.55,4.63,0.57,5.18,3.4,4.4,4.3,5.85,4.75,8752.32,15762.816,14103.936000000002,0.0,0.0,0.51,-0.25
