,Depth_to_Groundwater_SAL_pred,Depth_to_Groundwater_SAL_actual,Depth_to_Groundwater_SAL_resid,Depth_to_Groundwater_CoS_pred,Depth_to_Groundwater_CoS_actual,Depth_to_Groundwater_CoS_resid,Depth_to_Groundwater_LT2_pred,Depth_to_Groundwater_LT2_actual,Depth_to_Groundwater_LT2_resid,Depth_to_Groundwater_Pozzo_1_pred,Depth_to_Groundwater_Pozzo_1_actual,Depth_to_Groundwater_Pozzo_1_resid,Depth_to_Groundwater_Pozzo_2_pred,Depth_to_Groundwater_Pozzo_2_actual,Depth_to_Groundwater_Pozzo_2_resid,Depth_to_Groundwater_Pozzo_3_pred,Depth_to_Groundwater_Pozzo_3_actual,Depth_to_Groundwater_Pozzo_3_resid,Depth_to_Groundwater_Pozzo_4_pred,Depth_to_Groundwater_Pozzo_4_actual,Depth_to_Groundwater_Pozzo_4_resid,Depth_to_Groundwater_Pozzo_5_pred,Depth_to_Groundwater_Pozzo_5_actual,Depth_to_Groundwater_Pozzo_5_resid,Depth_to_Groundwater_Pozzo_6_pred,Depth_to_Groundwater_Pozzo_6_actual,Depth_to_Groundwater_Pozzo_6_resid,Depth_to_Groundwater_Pozzo_7_pred,Depth_to_Groundwater_Pozzo_7_actual,Depth_to_Groundwater_Pozzo_7_resid,Depth_to_Groundwater_Pozzo_8_pred,Depth_to_Groundwater_Pozzo_8_actual,Depth_to_Groundwater_Pozzo_8_resid,Depth_to_Groundwater_Pozzo_9_pred,Depth_to_Groundwater_Pozzo_9_actual,Depth_to_Groundwater_Pozzo_9_resid,Depth_to_Groundwater_Podere_Casetta_pred,Depth_to_Groundwater_Podere_Casetta_actual,Depth_to_Groundwater_Podere_Casetta_resid,Depth_to_Groundwater_P24_pred,Depth_to_Groundwater_P24_actual,Depth_to_Groundwater_P24_resid,Depth_to_Groundwater_P25_pred,Depth_to_Groundwater_P25_actual,Depth_to_Groundwater_P25_resid
2015-05-02,0.0,-0.2912172549143033,0.2912172549143033,0.0,-0.2897770648177728,0.2897770648177728,0.0,-1.5322109014213219,1.5322109014213219,0.0,-1.3196166909453642,1.3196166909453642,0.0,-1.0683205115621999,1.0683205115621999,0.0,-1.180029356468952,1.180029356468952,0.0,-1.2183975874697046,1.2183975874697046,0.0,-1.4212298512214232,1.4212298512214232,0.0,-1.07911843290123,1.07911843290123,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.1848253775030486,1.1848253775030486,0.0,-0.38762035595512256,0.38762035595512256,0.0,-1.6286490815293528,1.6286490815293528,0.0,-1.8240015952918314,1.8240015952918314,0.0,-1.7139721060564128,1.7139721060564128
2015-05-03,0.0,-0.27389334498270357,0.27389334498270357,0.0,-0.28234073158319256,0.28234073158319256,0.0,-1.5210830407488471,1.5210830407488471,0.0,-1.3247035100752498,1.3247035100752498,0.0,-1.0683205115621999,1.0683205115621999,0.0,-1.1827119570027798,1.1827119570027798,0.0,-1.222627119770808,1.222627119770808,0.0,-1.3734258321839337,1.3734258321839337,0.0,-1.07911843290123,1.07911843290123,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.1888961367824566,1.1888961367824566,0.0,-0.38762035595512256,0.38762035595512256,0.0,-1.6286490815293528,1.6286490815293528,0.0,-1.8088997119519257,1.8088997119519257,0.0,-1.7046493087100008,1.7046493087100008
2015-05-04,0.0,-0.25656943505110386,0.25656943505110386,0.0,-0.2674680651140334,0.2674680651140334,0.0,-1.5210830407488471,1.5210830407488471,0.0,-1.3267382377272043,1.3267382377272043,0.0,-1.0683205115621999,1.0683205115621999,0.0,-1.1853945575366112,1.1853945575366112,0.0,-1.2310861843730092,1.2310861843730092,0.0,-1.2553217851501364,1.2553217851501364,0.0,-1.083814398562447,1.083814398562447,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2051791739001054,1.2051791739001054,0.0,-0.38762035595512256,0.38762035595512256,0.0,-1.6286490815293528,1.6286490815293528,0.0,-1.7817163219400958,1.7817163219400958,0.0,-1.6953265113635878,1.6953265113635878
2015-05-05,0.0,-0.22192161518790293,0.22192161518790293,0.0,-0.2525953986448736,0.2525953986448736,0.0,-1.5322109014213219,1.5322109014213219,0.0,-1.3287729653791587,1.3287729653791587,0.0,-1.0708783046554047,1.0708783046554047,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.2553217851501364,1.2553217851501364,0.0,-1.0885103642236573,1.0885103642236573,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2092499331795192,1.2092499331795192,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.6286490815293528,1.6286490815293528,0.0,-1.7726551919361533,1.7726551919361533,0.0,-1.6922189122481175,1.6922189122481175
2015-05-06,0.0,-0.1872737953247035,0.1872737953247035,0.0,-0.17823206629907662,0.17823206629907662,0.0,-1.5099551800763724,1.5099551800763724,0.0,-1.3328424206830671,1.3328424206830671,0.0,-1.0708783046554047,1.0708783046554047,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.2553217851501364,1.2553217851501364,0.0,-1.0932063298848744,1.0932063298848744,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2214622110177544,1.2214622110177544,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.6286490815293528,1.6286490815293528,0.0,-1.754532931928266,1.754532931928266,0.0,-1.6860037140171746,1.6860037140171746
2015-05-07,0.0,-0.16994988539310224,0.16994988539310224,0.0,-0.14105040012617812,0.14105040012617812,0.0,-1.4876994587314232,1.4876994587314232,0.0,-1.3348771483350215,1.3348771483350215,0.0,-1.0708783046554047,1.0708783046554047,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.3396818187457087,1.3396818187457087,0.0,-1.0932063298848744,1.0932063298848744,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2214622110177544,1.2214622110177544,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7817163219400958,1.7817163219400958,0.0,-1.6860037140171746,1.6860037140171746
2015-05-08,0.0,-0.13530206552990284,0.13530206552990284,0.0,-0.11874140042243876,0.11874140042243876,0.0,-1.4876994587314232,1.4876994587314232,0.0,-1.337929239812953,1.337929239812953,0.0,-1.0708783046554047,1.0708783046554047,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.3396818187457087,1.3396818187457087,0.0,-1.0932063298848744,1.0932063298848744,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2255329702971622,1.2255329702971622,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7454718019243236,1.7454718019243236,0.0,-1.6704657184398208,1.6704657184398208
2015-05-09,0.0,-0.11797815559830312,0.11797815559830312,0.0,-0.08899606748411983,0.08899606748411983,0.0,-1.4765715980589484,1.4765715980589484,0.0,-1.337929239812953,1.337929239812953,0.0,-1.0708783046554047,1.0708783046554047,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.5449579004949239,1.5449579004949239,0.0,-1.0979022955460915,1.0979022955460915,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2092499331795192,1.2092499331795192,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7394310485883604,1.7394310485883604,0.0,-1.6642505202088793,1.6642505202088793
2015-05-10,0.0,-0.10065424566670188,0.10065424566670188,0.0,-0.029505401607481958,0.029505401607481958,0.0,-1.4320601553690477,1.4320601553690477,0.0,-1.337929239812953,1.337929239812953,0.0,-1.0734360977486133,1.0734360977486133,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.5449579004949239,1.5449579004949239,0.0,-1.0979022955460915,1.0979022955460915,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2173914517383406,1.2173914517383406,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.73641067192038,1.73641067192038,0.0,-1.6518201237469947,1.6518201237469947
2015-05-11,0.0,-0.06600642580350245,0.06600642580350245,0.0,0.02998526426915591,-0.02998526426915591,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.2860436846881178,1.2860436846881178,0.0,-1.0734360977486133,1.0734360977486133,0.0,-1.1880771580704428,1.1880771580704428,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.4859058769780273,1.4859058769780273,0.0,-1.0979022955460915,1.0979022955460915,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2092499331795192,1.2092499331795192,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7575533085962476,1.7575533085962476,0.0,-1.6518201237469947,1.6518201237469947
2015-05-12,0.0,-0.031358605940301494,0.031358605940301494,0.0,0.07460326367663397,-0.07460326367663397,0.0,-1.3986765733516238,1.3986765733516238,0.0,-1.2860436846881178,1.2860436846881178,0.0,-1.0734360977486133,1.0734360977486133,0.0,-1.1988075602057613,1.1988075602057613,0.0,-1.2353157166741067,1.2353157166741067,0.0,-1.5449579004949239,1.5449579004949239,0.0,-1.0979022955460915,1.0979022955460915,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2092499331795192,1.2092499331795192,0.0,-0.3901078836798218,0.3901078836798218,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7213087885804743,1.7213087885804743,0.0,-1.6487125246315244,1.6487125246315244
2015-05-13,0.0,-0.014034696008701785,0.014034696008701785,0.0,0.10434859661495291,-0.10434859661495291,0.0,-1.3986765733516238,1.3986765733516238,0.0,-1.2860436846881178,1.2860436846881178,0.0,-1.0759938908418216,1.0759938908418216,0.0,-1.2068553618072522,1.2068553618072522,0.0,-1.2437747812763136,1.2437747812763136,0.0,-1.5590179060941847,1.5590179060941847,0.0,-1.107294226868519,1.107294226868519,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2092499331795192,1.2092499331795192,0.0,-0.3950829391292273,0.3950829391292273,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7062069052405686,1.7062069052405686,0.0,-1.6424973264005827,1.6424973264005827
2015-05-14,0.0,-0.014034696008701785,0.014034696008701785,0.0,0.09691226338037334,-0.09691226338037334,0.0,-1.4876994587314232,1.4876994587314232,0.0,-1.2880784123400721,1.2880784123400721,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.2149031634087428,1.2149031634087428,0.0,-1.2437747812763136,1.2437747812763136,0.0,-1.5590179060941847,1.5590179060941847,0.0,-1.1166861581909466,1.1166861581909466,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2051791739001054,1.2051791739001054,0.0,-0.40005799457862934,0.40005799457862934,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.730369918584418,1.730369918584418,0.0,-1.6642505202088793,1.6642505202088793
2015-05-15,0.0,-0.031358605940301494,0.031358605940301494,0.0,0.07460326367663397,-0.07460326367663397,0.0,-1.5210830407488471,1.5210830407488471,0.0,-1.2880784123400721,1.2880784123400721,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.220268364476402,1.220268364476402,0.0,-1.2564633781796182,1.2564633781796182,0.0,-1.5365218971353667,1.5365218971353667,0.0,-1.1213821238521635,1.1213821238521635,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.197037655341284,1.197037655341284,0.0,-0.4025455223033286,0.4025455223033286,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7243291652484558,1.7243291652484558,0.0,-1.6642505202088793,1.6642505202088793
2015-05-16,0.0,-0.031358605940301494,0.031358605940301494,0.0,0.08947593014579378,-0.08947593014579378,0.0,-1.465443737386474,1.465443737386474,0.0,-1.2890957761660493,1.2890957761660493,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.220268364476402,1.220268364476402,0.0,-1.2564633781796182,1.2564633781796182,0.0,-1.5365218971353667,1.5365218971353667,0.0,-1.126078089513374,1.126078089513374,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2051791739001054,1.2051791739001054,0.0,-0.4025455223033286,0.4025455223033286,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7122476585765307,1.7122476585765307,0.0,-1.6424973264005827,1.6424973264005827
2015-05-17,0.0,-0.014034696008701785,0.014034696008701785,0.0,0.13409392955327185,-0.13409392955327185,0.0,-1.4765715980589484,1.4765715980589484,0.0,-1.2901131399920263,1.2901131399920263,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.2256335655440653,1.2256335655440653,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.5365218971353667,1.5365218971353667,0.0,-1.130774055174591,1.130774055174591,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2214622110177544,1.2214622110177544,0.0,-0.40503305002803136,0.40503305002803136,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7394310485883604,1.7394310485883604,0.0,-1.6549277228624661,1.6549277228624661
2015-05-18,0.0,-0.014034696008701785,0.014034696008701785,0.0,0.18614826219533015,-0.18614826219533015,0.0,-1.5099551800763724,1.5099551800763724,0.0,-1.2901131399920263,1.2901131399920263,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.2256335655440653,1.2256335655440653,0.0,-1.2606929104807159,1.2606929104807159,0.0,-1.4859058769780273,1.4859058769780273,0.0,-1.130774055174591,1.130774055174591,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2214622110177544,1.2214622110177544,0.0,-0.40503305002803136,0.40503305002803136,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7122476585765307,1.7122476585765307,0.0,-1.6487125246315244,1.6487125246315244
2015-05-19,0.0,0.003289213922897925,-0.003289213922897925,0.0,0.20102092866448928,-0.20102092866448928,0.0,-1.5210830407488471,1.5210830407488471,0.0,-1.292147867643981,1.292147867643981,0.0,-1.0836672701214434,1.0836672701214434,0.0,-1.2256335655440653,1.2256335655440653,0.0,-1.2606929104807159,1.2606929104807159,0.0,-1.5365218971353667,1.5365218971353667,0.0,-1.130774055174591,1.130774055174591,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2214622110177544,1.2214622110177544,0.0,-0.40503305002803136,0.40503305002803136,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.6850642685647008,1.6850642685647008,0.0,-1.6300669299386983,1.6300669299386983
2015-05-20,0.0,0.020613123854497636,-0.020613123854497636,0.0,0.16383926249159078,-0.16383926249159078,0.0,-1.498827319403898,1.498827319403898,0.0,-1.293165231469958,1.293165231469958,0.0,-1.0862250632146482,1.0862250632146482,0.0,-1.228316166077893,1.228316166077893,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.5140258881765487,1.5140258881765487,0.0,-1.130774055174591,1.130774055174591,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2255329702971622,1.2255329702971622,0.0,-0.40752057775273415,0.40752057775273415,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.691105021900663,1.691105021900663,0.0,-1.626959330823228,1.626959330823228
2015-05-21,0.0,0.03793703378609888,-0.03793703378609888,0.0,0.1415302627878514,-0.1415302627878514,0.0,-1.4765715980589484,1.4765715980589484,0.0,-1.293165231469958,1.293165231469958,0.0,-1.0862250632146482,1.0862250632146482,0.0,-1.2309987666117246,1.2309987666117246,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.5140258881765487,1.5140258881765487,0.0,-1.1354700208358082,1.1354700208358082,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2418160074148112,1.2418160074148112,0.0,-0.40752057775273415,0.40752057775273415,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7152680352445122,1.7152680352445122,0.0,-1.6300669299386983,1.6300669299386983
2015-05-22,0.0,0.0725848536492983,-0.0725848536492983,0.0,0.13409392955327185,-0.13409392955327185,0.0,-1.4765715980589484,1.4765715980589484,0.0,-1.2962173229478895,1.2962173229478895,0.0,-1.0964562355874785,1.0964562355874785,0.0,-1.2444117692808745,1.2444117692808745,0.0,-1.2606929104807159,1.2606929104807159,0.0,-1.4859058769780273,1.4859058769780273,0.0,-1.1448619521582357,1.1448619521582357,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2418160074148112,1.2418160074148112,0.0,-0.4149831609268389,0.4149831609268389,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7273495419164362,1.7273495419164362,0.0,-1.645604925516053,1.645604925516053
2015-05-23,0.0,0.03793703378609888,-0.03793703378609888,0.0,0.14896659602243098,-0.14896659602243098,0.0,-1.498827319403898,1.498827319403898,0.0,-1.2962173229478895,1.2962173229478895,0.0,-1.0990140286806833,1.0990140286806833,0.0,-1.2444117692808745,1.2444117692808745,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.36780182994423,1.36780182994423,0.0,-1.1448619521582357,1.1448619521582357,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2580990445324542,1.2580990445324542,0.0,-0.4199582163762409,0.4199582163762409,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.754532931928266,1.754532931928266,0.0,-1.6549277228624661,1.6549277228624661
2015-05-24,0.0,0.003289213922897925,-0.003289213922897925,0.0,0.20102092866448928,-0.20102092866448928,0.0,-1.4876994587314232,1.4876994587314232,0.0,-1.2962173229478895,1.2962173229478895,0.0,-1.1015718217738917,1.1015718217738917,0.0,-1.2524595708823654,1.2524595708823654,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.3115618075471833,1.3115618075471833,0.0,-1.1448619521582357,1.1448619521582357,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2580990445324542,1.2580990445324542,0.0,-0.4199582163762409,0.4199582163762409,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7817163219400958,1.7817163219400958,0.0,-1.6642505202088793,1.6642505202088793
2015-05-25,0.0,0.020613123854497636,-0.020613123854497636,0.0,0.21589359513364909,-0.21589359513364909,0.0,-1.498827319403898,1.498827319403898,0.0,-1.2972346867738664,1.2972346867738664,0.0,-1.1041296148671003,1.1041296148671003,0.0,-1.2631899730176839,1.2631899730176839,0.0,-1.2649224427818193,1.2649224427818193,0.0,-1.3115618075471833,1.3115618075471833,0.0,-1.1495579178194528,1.1495579178194528,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2580990445324542,1.2580990445324542,0.0,-0.4224457441009437,0.4224457441009437,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7817163219400958,1.7817163219400958,0.0,-1.6735733175552912,1.6735733175552912
2015-05-26,0.0,0.0725848536492983,-0.0725848536492983,0.0,0.23076626160280822,-0.23076626160280822,0.0,-1.5099551800763724,1.5099551800763724,0.0,-1.2972346867738664,1.2972346867738664,0.0,-1.1041296148671003,1.1041296148671003,0.0,-1.2658725735515155,1.2658725735515155,0.0,-1.277611039685124,1.277611039685124,0.0,-1.36780182994423,1.36780182994423,0.0,-1.1589498491418802,1.1589498491418802,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2580990445324542,1.2580990445324542,0.0,-0.42493327182564294,0.42493327182564294,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7605736852642282,1.7605736852642282,0.0,-1.6611429210934079,1.6611429210934079
2015-05-27,0.0,0.08990876358089801,-0.08990876358089801,0.0,0.26051159454112716,-0.26051159454112716,0.0,-1.4765715980589484,1.4765715980589484,0.0,-1.2972346867738664,1.2972346867738664,0.0,-1.1015718217738917,1.1015718217738917,0.0,-1.268555174085347,1.268555174085347,0.0,-1.2818405719862274,1.2818405719862274,0.0,-1.3734258321839337,1.3734258321839337,0.0,-1.1589498491418802,1.1589498491418802,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2580990445324542,1.2580990445324542,0.0,-0.42493327182564294,0.42493327182564294,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7605736852642282,1.7605736852642282,0.0,-1.6549277228624661,1.6549277228624661
2015-05-28,0.0,0.08990876358089801,-0.08990876358089801,0.0,0.3051295939486059,-0.3051295939486059,0.0,-1.4431880160415225,1.4431880160415225,0.0,-1.2982520505998438,1.2982520505998438,0.0,-1.1041296148671003,1.1041296148671003,0.0,-1.2712377746191748,1.2712377746191748,0.0,-1.2860701042873248,1.2860701042873248,0.0,-1.4381018579405376,1.4381018579405376,0.0,-1.1589498491418802,1.1589498491418802,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.274382081650103,1.274382081650103,0.0,-0.4274207995503457,0.4274207995503457,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.748492178592304,1.748492178592304,0.0,-1.645604925516053,1.645604925516053
2015-05-29,0.0,0.12455658344409896,-0.12455658344409896,0.0,0.34974759335608396,-0.34974759335608396,0.0,-1.465443737386474,1.465443737386474,0.0,-1.2982520505998438,1.2982520505998438,0.0,-1.106687407960305,1.106687407960305,0.0,-1.281968176754497,1.281968176754497,0.0,-1.2902996365884285,1.2902996365884285,0.0,-1.4381018579405376,1.4381018579405376,0.0,-1.1636458148030973,1.1636458148030973,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.274382081650103,1.274382081650103,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.7273495419164362,1.7273495419164362,0.0,-1.6424973264005827,1.6424973264005827
2015-05-30,0.0,0.12455658344409896,-0.12455658344409896,0.0,0.39436559276356203,-0.39436559276356203,0.0,-1.4543158767139972,1.4543158767139972,0.0,-1.2982520505998438,1.2982520505998438,0.0,-1.106687407960305,1.106687407960305,0.0,-1.2980637799574786,1.2980637799574786,0.0,-1.294529168889526,1.294529168889526,0.0,-1.4381018579405376,1.4381018579405376,0.0,-1.1683417804643077,1.1683417804643077,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2784528409295168,1.2784528409295168,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.748492178592304,1.748492178592304,0.0,-1.6487125246315244,1.6487125246315244
2015-05-31,0.0,0.12455658344409896,-0.12455658344409896,0.0,0.42411092570188097,-0.42411092570188097,0.0,-1.4431880160415225,1.4431880160415225,0.0,-1.2992694144258208,1.2992694144258208,0.0,-1.106687407960305,1.106687407960305,0.0,-1.3007463804913064,1.3007463804913064,0.0,-1.2987587011906294,1.2987587011906294,0.0,-1.2693817907494012,1.2693817907494012,0.0,-1.1683417804643077,1.1683417804643077,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2784528409295168,1.2784528409295168,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.76661443860019,1.76661443860019,0.0,-1.6580353219779365,1.6580353219779365
2015-06-01,0.0,0.12455658344409896,-0.12455658344409896,0.0,0.39436559276356203,-0.39436559276356203,0.0,-1.4320601553690477,1.4320601553690477,0.0,-1.300286778251798,1.300286778251798,0.0,-1.106687407960305,1.106687407960305,0.0,-1.3007463804913064,1.3007463804913064,0.0,-1.2987587011906294,1.2987587011906294,0.0,-1.2693817907494012,1.2693817907494012,0.0,-1.1730377461255248,1.1730377461255248,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2784528409295168,1.2784528409295168,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.5386723422182256,1.5386723422182256,0.0,-1.754532931928266,1.754532931928266,0.0,-1.6518201237469947,1.6518201237469947
2015-06-02,0.0,0.1418804933756987,-0.1418804933756987,0.0,0.4166745924673014,-0.4166745924673014,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.300286778251798,1.300286778251798,0.0,-1.106687407960305,1.106687407960305,0.0,-1.2980637799574786,1.2980637799574786,0.0,-1.3029882334917329,1.3029882334917329,0.0,-1.2693817907494012,1.2693817907494012,0.0,-1.1777337117867352,1.1777337117867352,0.0,1.0275839846183938,-1.0275839846183938,0.0,-1.2784528409295168,1.2784528409295168,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.448695602907099,1.448695602907099,0.0,-1.730369918584418,1.730369918584418,0.0,-1.6424973264005827,1.6424973264005827
2015-06-03,0.0,0.1592044033072984,-0.1592044033072984,0.0,0.4464199254056203,-0.4464199254056203,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.300286778251798,1.300286778251798,0.0,-1.106687407960305,1.106687407960305,0.0,-1.2953811794236472,1.2953811794236472,0.0,-1.3072177657928306,1.3072177657928306,0.0,-1.5674539094537419,1.5674539094537419,0.0,-1.1777337117867352,1.1777337117867352,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2825236002089246,1.2825236002089246,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.448695602907099,1.448695602907099,0.0,-1.6820438918967204,1.6820438918967204,0.0,-1.6207441325922862,1.6207441325922862
2015-06-04,0.0,0.21117613310209907,-0.21117613310209907,0.0,0.48360159157851884,-0.48360159157851884,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.300286778251798,1.300286778251798,0.0,-1.106687407960305,1.106687407960305,0.0,-1.2953811794236472,1.2953811794236472,0.0,-1.3072177657928306,1.3072177657928306,0.0,-1.5674539094537419,1.5674539094537419,0.0,-1.1777337117867352,1.1777337117867352,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2825236002089246,1.2825236002089246,0.0,-0.42990832727504846,0.42990832727504846,0.0,-1.448695602907099,1.448695602907099,0.0,-1.6337178652090227,1.6337178652090227,0.0,-1.5958833396685184,1.5958833396685184
2015-06-05,0.0,0.24582395296529846,-0.24582395296529846,0.0,0.5430922574551567,-0.5430922574551567,0.0,-1.4209322946965732,1.4209322946965732,0.0,-1.300286778251798,1.300286778251798,0.0,-1.1092452010535134,1.1092452010535134,0.0,-1.2953811794236472,1.2953811794236472,0.0,-1.311447298093934,1.311447298093934,0.0,-1.5674539094537419,1.5674539094537419,0.0,-1.1871256431091695,1.1871256431091695,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2865943594883384,1.2865943594883384,0.0,-0.4348833827244505,0.4348833827244505,0.0,-1.448695602907099,1.448695602907099,0.0,-1.6669420085568147,1.6669420085568147,0.0,-1.60209853789946,1.60209853789946
2015-06-06,0.0,0.28047177282849944,-0.28047177282849944,0.0,0.6472009227392733,-0.6472009227392733,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.300286778251798,1.300286778251798,0.0,-1.1143607872399268,1.1143607872399268,0.0,-1.2953811794236472,1.2953811794236472,0.0,-1.311447298093934,1.311447298093934,0.0,-1.5027778836971417,1.5027778836971417,0.0,-1.1871256431091695,1.1871256431091695,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2865943594883384,1.2865943594883384,0.0,-0.4348833827244505,0.4348833827244505,0.0,-1.448695602907099,1.448695602907099,0.0,-1.6488197485489284,1.6488197485489284,0.0,-1.5865605423221063,1.5865605423221063
2015-06-07,0.0,0.26314786289689973,-0.26314786289689973,0.0,0.7364369215542295,-0.7364369215542295,0.0,-1.4098044340240985,1.4098044340240985,0.0,-1.300286778251798,1.300286778251798,0.0,-1.1143607872399268,1.1143607872399268,0.0,-1.2980637799574786,1.2980637799574786,0.0,-1.3156768303950375,1.3156768303950375,0.0,-1.4887178780978771,1.4887178780978771,0.0,-1.1918216087703797,1.1918216087703797,0.0,1.0217707931941902,-1.0217707931941902,0.0,-1.2865943594883384,1.2865943594883384,0.0,-0.4373709104491497,0.4373709104491497,0.0,-1.448695602907099,1.448695602907099,0.0,-1.6216363585370988,1.6216363585370988,0.0,-1.574130145860222,1.574130145860222
