,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2014-11-20,0.1,21.9125,21.494999999999997,8.625,8.425,106597.728,3.4000000000000004
2014-11-25,15.5,21.917500000000004,21.445,10.85,10.65,110689.632,2.975
2014-11-30,6.4,21.849999999999998,21.410000000000004,12.725,12.799999999999999,108319.68,3.0
2014-12-05,3.9000000000000004,21.87,21.447499999999998,9.4,8.9,108716.25600000001,3.075
2014-12-10,0.0,21.85,21.4675,5.9,5.9,110588.54400000001,2.9
2014-12-15,4.8,21.7525,21.33,8.75,8.525,106977.024,2.95
2014-12-20,0.0,21.762500000000003,21.342499999999998,7.6499999999999995,7.7250000000000005,108954.72,2.875
2014-12-25,15.399999999999999,21.4675,21.095,6.125,5.725,97695.07199999999,2.8499999999999996
2014-12-30,0.1,21.71,21.28,2.4749999999999996,2.25,113755.968,2.875
2015-01-04,0.0,21.580000000000002,21.1975,6.2250000000000005,6.075,109294.272,2.8249999999999997
2015-01-09,0.0,21.5775,21.1675,8.55,7.85,110682.72,2.8
2015-01-14,0.0,21.5275,21.115,8.200000000000001,7.950000000000001,109760.832,2.7750000000000004
2015-01-19,9.9,21.4825,21.05,6.6499999999999995,6.675000000000001,103864.896,2.75
2015-01-24,0.0,21.5825,21.145000000000003,5.575,5.175000000000001,108388.8,3.0
2015-01-29,27.2,21.47,21.0175,4.275,3.925,104505.12,3.125
2015-02-03,40.2,21.3925,21.045,5.3,5.075,100436.544,3.3499999999999996
2015-02-08,0.5,21.494999999999997,21.174999999999997,5.325,5.35,106224.48,3.275
2015-02-13,1.7,21.3925,21.04,7.2,6.949999999999999,101265.12,3.025
2015-02-18,1.8,21.54,21.1025,6.525,6.374999999999999,108921.888,2.9250000000000003
2015-02-23,2.0,21.2725,20.915,9.825,9.024999999999999,100016.64000000001,3.125
2015-02-28,0.7,21.2775,20.9175,10.2,9.899999999999999,99195.84,3.0
2015-03-05,21.7,21.222499999999997,20.8675,6.6,6.35,96761.08799999999,3.5
2015-03-10,0.0,21.1625,20.81,7.9,7.475,100392.48,3.075
2015-03-15,29.7,20.990000000000002,20.78,10.025,9.7,96834.528,3.1499999999999995
2015-03-20,0.5,20.9225,20.7725,10.5,10.0,96181.344,3.025
2015-03-25,28.800000000000004,20.892500000000002,20.6925,12.5,11.95,103591.008,3.35
2015-03-30,0.0,20.7725,20.675,14.274999999999999,13.375,103105.44,3.075
2015-04-04,3.9,20.66,20.6125,8.325000000000001,7.3500000000000005,96594.336,3.025
2015-04-09,0.0,20.735,20.62,12.55,11.6,107900.64,2.9
2015-04-14,0.3,20.78,20.5625,16.3,15.2,110624.832,2.8
2015-04-19,0.2,20.747500000000002,20.5475,14.55,13.65,111819.744,2.7749999999999995
2015-04-24,2.7,20.472499999999997,20.3525,16.6,2.925,109326.24,0.675
2015-04-29,1.4,20.34,20.240000000000002,16.474999999999998,0.0,105507.36,0.0
2015-05-04,0.0,20.4,20.247500000000002,22.05,0.0,116246.016,0.0
2015-05-09,0.0,20.512500000000003,20.3625,20.775,0.0,121041.216,0.0
2015-05-14,0.0,20.5525,20.354999999999997,20.65,0.0,121722.912,0.0
2015-05-19,52.0,20.625,20.43,18.275,0.0,119916.288,0.0
2015-05-24,9.299999999999999,20.405,20.3325,16.175,0.0,98563.392,0.0
2015-05-29,0.0,20.4775,20.375,20.875,0.0,95402.88,0.0
2015-06-03,0.0,20.78,20.5325,25.049999999999997,0.0,108902.88,0.0
2015-06-08,5.2,20.87,20.575,22.65,0.0,102370.176,0.0
2015-06-13,0.4,20.8325,20.415000000000003,23.4,0.0,88604.92800000001,0.0
2015-06-18,1.8,20.817500000000003,20.442500000000003,20.625,0.0,85548.09599999999,0.0
2015-06-23,15.1,20.87,20.485,21.925,0.0,86037.12,0.0
2015-06-28,0.0,21.1525,20.672500000000003,25.4,0.0,95454.72,0.0
2015-07-03,0.0,21.4925,20.895,29.349999999999998,0.0,104855.904,0.0
2015-07-08,0.0,21.7825,21.085,27.949999999999996,0.0,107276.83200000001,0.0
2015-07-13,0.8,21.945,21.25,30.05,0.0,110992.89600000001,0.0
2015-07-18,0.0,22.45,21.575,30.975,0.0,106925.18400000001,0.0
2015-07-23,0.7,22.0975,21.5125,27.325,0.0,92183.61600000001,0.0
2015-07-28,0.3,22.384999999999998,21.66,27.875,0.0,104607.07200000001,0.0
2015-08-02,2.5,22.395,21.769999999999996,27.925,0.0,99820.512,0.0
2015-08-07,15.8,22.549999999999997,21.9275,26.924999999999997,0.0,100127.232,0.0
2015-08-12,2.4,22.54,21.927500000000002,27.299999999999997,0.0,105442.56,0.0
2015-08-17,9.9,22.64,21.955000000000002,22.05,0.0,105014.016,0.0
2015-08-22,5.0,22.655,22.0875,23.4,0.0,103349.088,0.0
2015-08-27,0.0,22.8,22.215,27.25,0.0,110782.08,0.0
2015-09-01,0.0,22.9075,22.302500000000002,25.625,0.0,112706.20800000001,0.0
2015-09-06,0.0,22.79,22.2925,20.55,0.0,106608.96,0.0
2015-09-11,3.9,22.86,22.3675,20.7,0.0,104132.736,0.0
2015-09-16,0.1,22.9225,22.404999999999998,26.7,0.0,113165.856,0.0
2015-09-21,6.0,22.98,22.5375,18.375,13.6,109955.232,1.7999999999999998
2015-09-26,0.0,22.9625,22.6,17.525000000000002,16.799999999999997,104545.728,2.4
2015-10-01,5.800000000000001,22.925,22.5925,17.849999999999998,17.449999999999996,97434.144,2.4
2015-10-06,41.6,23.0175,22.6375,18.6,18.275,107100.576,2.5
2015-10-11,29.2,22.902500000000003,22.622500000000002,16.45,16.0,100357.05600000001,2.525
2015-10-16,6.8,22.99,22.7025,15.175,15.200000000000001,96777.50400000002,2.5
2015-10-21,0.0,23.0875,22.784999999999997,13.825000000000001,13.625000000000002,103912.416,2.525
2015-10-26,29.8,23.005000000000003,22.7125,13.8,13.525,93132.288,2.875
2015-10-31,0.0,23.485,23.027499999999996,13.25,13.600000000000001,113929.632,2.75
2015-11-05,0.6000000000000001,23.360000000000003,22.9875,12.975,13.0,104066.208,2.7
2015-11-10,0.2,23.415,23.055,10.874999999999998,10.825,105560.064,2.7
2015-11-15,0.0,23.3975,23.05,11.549999999999999,11.575000000000001,102517.92,2.65
2015-11-20,45.4,23.517500000000002,23.085,9.825,9.649999999999999,105637.824,2.825
2015-11-25,2.2,23.410000000000004,23.0925,5.625,5.800000000000001,100713.02399999999,2.9
2015-11-30,0.4,23.5675,23.31,6.5,6.375,103656.67199999999,2.8499999999999996
2015-12-05,0.0,23.680000000000003,23.365000000000002,7.4,7.525,105614.49599999998,2.8
2015-12-10,0.0,23.7025,23.3875,6.225,6.025,107845.34400000001,2.7
2015-12-15,0.4,23.79,23.505,4.300000000000001,4.8,110263.68,2.7
2015-12-20,0.8,23.6025,23.4375,4.875,4.475,110011.392,2.7
2015-12-25,1.2,23.635,23.479999999999997,3.0250000000000004,2.85,108861.408,2.7
2015-12-30,4.0,23.7025,23.5325,4.5,5.225,111235.68000000001,2.675
2016-01-04,15.6,23.697499999999998,23.51,7.0,6.699999999999999,112149.792,3.1
2016-01-09,15.000000000000002,23.8025,23.622500000000002,13.35,13.25,114842.016,3.0
2016-01-14,18.4,23.977499999999996,23.77,4.675,4.7,110717.28,3.1500000000000004
2016-01-19,0.4,24.077499999999997,23.907500000000002,1.4000000000000001,2.1500000000000004,112764.96,2.875
2016-01-24,0.2,24.174999999999997,24.0375,4.55,4.6,113304.09599999999,2.8
2016-01-29,0.0,24.107499999999998,23.9525,11.0,10.825,111662.49600000001,2.8
2016-02-03,0.4,24.3825,24.14,7.35,7.125,111439.58399999999,2.7249999999999996
2016-02-08,10.6,24.395,24.1275,10.125,9.899999999999999,109035.07200000001,2.85
2016-02-13,32.8,24.384999999999998,24.1225,11.1,11.25,102600.0,3.425
2016-02-18,3.4,24.3775,24.2075,8.549999999999999,8.225,94899.168,3.075
2016-02-23,13.2,24.2375,24.0625,11.3,10.899999999999999,90685.43999999999,3.05
2016-02-28,33.99999999999999,24.2325,24.090000000000003,9.525,9.375,93076.992,3.325
2016-03-04,16.6,24.31,24.107499999999998,7.949999999999999,7.5249999999999995,93341.376,3.0999999999999996
2016-03-09,3.8000000000000003,24.3425,24.155,9.525,9.05,95432.256,3.2249999999999996
2016-03-14,0.4,24.330000000000002,24.182499999999997,10.125,9.775,95691.45599999999,3.025
2016-03-19,0.0,24.622500000000002,24.185000000000002,12.325000000000001,12.25,94157.856,2.9
2016-03-24,0.0,24.4725,24.2175,10.625,10.100000000000001,95234.40000000001,2.9250000000000003
2016-03-29,0.0,24.3525,24.13,15.350000000000001,14.600000000000001,93528.864,2.9
2016-04-03,0.0,24.4575,24.17,16.975,16.35,98770.75200000001,2.75
2016-04-08,15.599999999999998,24.435,24.17,14.024999999999999,13.649999999999999,96334.272,2.7749999999999995
2016-04-13,0.0,24.57,24.265,16.549999999999997,16.05,104514.62400000001,2.7
2016-04-18,0.4,24.720000000000002,24.422500000000003,15.425,15.200000000000001,107246.592,2.7
2016-04-23,60.0,24.4625,24.240000000000002,11.4,11.1,94276.22399999999,3.0749999999999997
2016-04-28,36.4,24.585,24.327499999999997,14.224999999999998,14.025,98616.96,2.975
2016-05-03,0.6,24.5025,24.252499999999998,16.1,15.675,97735.68,3.075
2016-05-08,0.4,24.5025,24.2175,18.575,18.175,98191.008,2.9
2016-05-13,44.8,24.5075,24.205000000000002,15.75,15.599999999999998,97498.944,3.0999999999999996
2016-05-18,23.0,24.442500000000003,24.1625,15.4,14.925,99020.448,3.175
2016-05-23,8.0,24.3325,24.08,17.15,16.725,94722.912,3.1
2016-05-28,12.200000000000001,24.1325,23.93,20.3,19.95,85408.128,2.9
2016-06-02,27.2,23.832500000000003,23.700000000000003,18.05,17.849999999999998,76061.376,2.875
2016-06-07,8.799999999999999,24.0825,23.75,20.325000000000003,20.125,92897.28,2.875
2016-06-12,13.0,23.99,23.634999999999998,20.575000000000003,19.75,87736.60800000001,3.25
2016-06-17,11.2,24.03,23.689999999999998,19.6,19.0,92366.784,2.95
2016-06-22,0.0,24.0275,23.6325,26.0,25.65,103202.208,2.875
2016-06-27,0.6,24.134999999999998,23.735,25.174999999999997,24.3,98352.576,2.75
2016-07-02,0.0,24.44,23.957500000000003,26.799999999999997,26.1,106200.28800000002,2.6750000000000003
2016-07-07,0.0,24.53,24.0925,27.875,27.1,103306.752,2.6
2016-07-12,31.0,24.509999999999998,24.115000000000002,24.35,23.625,97708.896,2.575
2016-07-17,0.0,24.325,23.9875,24.499999999999996,23.799999999999997,97004.736,2.525
2016-07-22,55.800000000000004,24.4075,24.1075,24.7,24.075000000000003,91317.024,2.475
2016-07-27,0.2,24.6275,24.125,26.724999999999998,25.85,115253.28,2.3499999999999996
2016-08-01,9.2,24.8825,24.41,25.349999999999998,24.575000000000003,118126.08,2.375
2016-08-06,41.6,24.73,24.36,22.375,21.924999999999997,101894.11200000001,2.5250000000000004
2016-08-11,0.0,24.895,24.457499999999996,21.125,20.45,109189.728,2.45
2016-08-16,0.0,25.0275,24.495,24.675000000000004,24.0,116697.88799999999,2.2
2016-08-21,0.0,25.1575,24.6525,24.375,23.874999999999996,117376.128,2.2
2016-08-26,0.0,24.93,24.5875,25.375,25.0,118512.288,2.3
2016-08-31,16.2,24.685,24.4175,22.975,22.75,101197.728,2.525
2016-09-05,3.6,24.8175,24.44,21.675,21.075,107527.392,2.575
2016-09-10,0.0,25.145000000000003,24.5925,22.85,22.549999999999997,113603.904,2.525
2016-09-15,40.4,24.744999999999997,24.475,20.450000000000003,19.875,95893.632,2.625
2016-09-20,1.2,24.424999999999997,24.2725,18.25,18.175,87968.16,2.575
2016-09-25,0.0,24.5325,24.26,17.425,17.225,89448.19200000001,2.5
2016-09-30,41.4,24.622499999999995,24.3075,19.1,18.599999999999998,94964.832,2.6
2016-10-05,36.8,24.5475,24.245,13.875,13.55,92130.04800000001,2.5749999999999997
2016-10-10,28.799999999999997,24.497500000000002,24.22,10.325000000000001,10.45,94938.04800000001,2.675
2016-10-15,1.2,24.6,24.315,16.349999999999998,16.2,96441.408,2.7249999999999996
2016-10-20,9.2,24.4225,24.150000000000002,14.049999999999999,13.75,96725.664,2.6
2016-10-25,21.0,24.52,24.227500000000003,16.875,16.775,103441.536,2.825
2016-10-30,0.0,24.424999999999997,24.167499999999997,12.8,12.975,102418.56,2.7249999999999996
2016-11-04,11.0,24.427500000000002,24.132500000000004,15.55,15.25,104982.04800000001,2.775
2016-11-09,33.6,24.28,24.0675,8.575,8.425,97586.208,2.9
2016-11-14,2.8,24.240000000000002,24.07,6.949999999999999,7.325,100024.416,2.825
2016-11-19,24.0,24.06,23.900000000000002,13.274999999999999,13.149999999999999,96303.16799999999,3.1999999999999997
2016-11-24,7.8,23.97,23.8075,10.375,10.55,94721.18400000001,2.875
2016-11-29,0.0,23.9575,23.825000000000003,5.075,4.675,92723.616,2.8
2016-12-04,0.2,23.9425,23.77,7.375,8.1,93352.608,2.7750000000000004
2016-12-09,0.2,23.700000000000003,23.5875,5.5249999999999995,5.775,91423.296,2.7
2016-12-14,2.4,23.8175,23.674999999999997,5.9,5.999999999999999,96505.344,2.7
2016-12-19,1.2,23.6975,23.555,5.125,6.449999999999999,95293.152,2.7
2016-12-24,0.6000000000000001,23.6175,23.497500000000002,3.425,3.9250000000000003,90572.256,2.7
2016-12-29,0.0,23.71,23.522499999999997,3.7,3.775,99311.616,2.7
2017-01-03,6.6,23.74,23.5425,3.5749999999999997,3.4000000000000004,101097.50400000002,2.7249999999999996
2017-01-08,0.0,24.060000000000002,23.755000000000003,-0.25,-0.14999999999999997,110957.472,2.7
2017-01-13,52.800000000000004,24.1,23.830000000000002,3.425,3.2249999999999996,110566.08,2.9000000000000004
2017-01-18,0.8,23.8825,23.72,3.8,4.7,106056.864,2.875
2017-01-23,0.2,23.7325,23.6225,5.725,6.449999999999999,102172.32,2.9
2017-01-28,0.0,23.680000000000003,23.572499999999998,4.1,4.6,102093.69600000001,2.8
2017-02-02,11.799999999999999,23.602500000000003,23.475,11.975000000000001,11.75,96882.912,2.9
2017-02-07,0.0,23.689999999999998,23.5575,8.175,7.95,101875.96800000001,3.175
2017-02-12,0.0,23.64,23.5425,7.174999999999999,7.800000000000001,97869.6,2.9250000000000003
2017-02-17,9.6,23.6025,23.455,7.075,6.899999999999999,95636.15999999999,2.875
2017-02-22,8.2,23.3675,23.377499999999998,10.225,9.95,95067.648,2.8999999999999995
2017-02-27,10.0,23.235,23.3975,10.475000000000001,10.225000000000001,94911.26400000001,3.0
2017-03-04,53.199999999999996,23.375,23.34,9.649999999999999,9.45,93405.312,3.325
2017-03-09,0.0,23.4225,23.432499999999997,10.024999999999999,9.85,98925.408,3.0500000000000003
2017-03-14,0.0,23.4175,23.4,10.875,10.875,98087.32800000001,2.825
2017-03-19,0.0,23.4325,23.302500000000002,14.3,13.95,97918.848,2.75
2017-03-24,3.2,23.447499999999998,23.2775,13.575,13.35,94300.41600000001,2.7
2017-03-29,0.0,23.4125,23.2075,14.475000000000001,14.1,94672.79999999999,2.675
2017-04-03,0.8,23.425,23.127499999999998,13.85,13.2,93363.84,2.6750000000000003
2017-04-08,0.0,23.595000000000002,23.2275,16.325000000000003,15.675,101841.408,2.6
2017-04-13,14.399999999999999,23.5775,23.202499999999997,16.6,16.025000000000002,101501.856,2.6
2017-04-18,11.4,23.2575,23.0325,8.55,8.075000000000001,88284.384,2.65
2017-04-23,0.0,23.195,22.9975,14.825000000000001,14.275,94332.384,2.6
2017-04-28,9.2,23.2175,23.005000000000003,12.925,12.825,92401.344,2.875
2017-05-03,10.600000000000001,23.3125,23.0875,16.175,15.625000000000002,100719.93600000002,2.6750000000000003
2017-05-08,2.4,23.1175,22.967499999999998,15.600000000000001,15.225,93674.88,2.825
2017-05-13,0.4,23.3975,23.1875,19.700000000000003,19.025000000000002,104728.89600000001,2.675
2017-05-18,22.599999999999998,23.4525,23.235,19.6,19.0,110140.992,2.6
2017-05-23,0.4,23.6725,23.3175,20.2,19.425,113909.76000000001,2.55
2017-05-28,0.0,24.145,23.6625,22.825,21.725,119334.81599999999,2.5
2017-06-02,0.0,24.2875,23.83,24.125000000000004,22.925,117672.48000000001,2.4250000000000003
2017-06-07,0.0,24.525000000000002,24.06,23.15,22.275,124645.82400000001,2.4
2017-06-12,0.0,24.9225,24.34,26.9,25.95,129573.216,2.375
2017-06-17,0.0,25.07,24.5725,25.5,24.475,126537.98400000001,2.4
2017-06-22,0.0,25.395,24.8125,28.650000000000002,27.349999999999998,126070.56,2.4
2017-06-27,19.4,25.290000000000003,24.7825,25.5,24.674999999999997,118900.224,2.525
2017-07-02,0.0,24.945,24.545,24.900000000000002,23.725,113960.73600000002,2.45
2017-07-07,0.0,25.865000000000002,25.145,29.125,27.6,129751.20000000001,2.225
2017-07-12,0.0,26.080000000000002,25.375,27.924999999999997,26.85,128112.192,2.1
2017-07-17,0.0,26.2875,25.6025,25.825,24.875,126442.944,2.125
2017-07-22,8.8,26.305,25.697499999999998,26.2,25.275000000000002,119200.032,2.125
2017-07-27,0.0,26.057499999999997,25.5625,26.775,25.875,116649.504,2.225
2017-08-01,0.0,26.889999999999997,26.04,32.625,30.85,130626.432,2.025
2017-08-06,0.0,26.965,26.2525,30.9,29.825,128885.47200000001,1.975
2017-08-11,5.2,26.492500000000003,26.080000000000002,23.325,22.825,103261.82400000001,2.0999999999999996
2017-08-16,0.0,26.81,26.19,28.525,27.725,122349.312,2.125
2017-08-21,0.0,26.9875,26.4,24.575,23.725,119968.992,2.2
2017-08-26,0.0,27.205000000000002,26.5625,28.325000000000003,27.15,124928.352,2.2
2017-08-31,18.4,27.155,26.595,23.1,22.175,116799.84,2.325
2017-09-05,0.0,27.1575,26.6125,22.975,22.25,115868.448,2.3249999999999997
2017-09-10,42.8,26.95,26.485,19.4,19.075,108947.808,2.45
2017-09-15,19.8,27.115,26.527499999999996,19.924999999999997,19.525,107931.744,2.4
2017-09-20,0.0,27.165,26.575000000000003,15.675,15.05,114097.248,2.4250000000000003
2017-09-25,0.0,27.2125,26.6175,16.875,16.700000000000003,115910.784,2.3
2017-09-30,0.0,27.317500000000003,26.692500000000003,17.275000000000002,16.875,113063.904,2.3
2017-10-05,4.6,27.4525,26.7875,16.4,16.05,116792.06400000001,2.3
2017-10-10,0.0,27.5775,26.9425,15.575,15.05,117622.368,2.3
2017-10-15,0.0,27.625,27.0225,15.1,14.549999999999999,116689.24799999999,2.225
2017-10-20,12.4,27.5475,27.0125,14.275,13.75,110414.016,2.3
2017-10-25,0.0,27.685,27.1,13.725,13.275,113142.52799999999,2.375
2017-10-30,0.0,27.877499999999998,27.227500000000003,11.0,11.274999999999999,118930.464,2.375
2017-11-04,21.2,27.8625,27.25,12.4,12.1,116271.07200000001,2.5
2017-11-09,2.8,27.9175,27.372500000000002,9.45,9.675,116303.90400000001,2.525
2017-11-14,3.8,27.915,27.41,9.775,9.774999999999999,113644.512,2.8
2017-11-19,0.0,28.0075,27.494999999999997,7.025,6.85,116441.28,2.625
2017-11-24,7.4,27.935000000000002,27.48,9.8,9.549999999999999,109466.20800000001,2.675
2017-11-29,28.599999999999998,27.995,27.525,5.375,5.625,114625.15200000002,2.9000000000000004
2017-12-04,0.0,28.1825,27.7625,3.8499999999999996,3.9,119340.864,2.7
2017-12-09,30.2,28.002499999999998,27.61,8.2,8.100000000000001,110129.76,2.8249999999999997
2017-12-14,34.6,28.072499999999998,27.705000000000002,7.85,7.5,118603.872,3.2
2017-12-19,0.0,27.975,27.715,2.8,3.2750000000000004,118780.992,2.8
2017-12-24,44.6,27.322499999999998,27.35,5.3,5.55,96176.16,2.8000000000000003
2017-12-29,5.6000000000000005,27.4675,27.4125,6.500000000000001,6.225,95821.92000000001,3.0
2018-01-03,0.8,27.5,27.277499999999996,8.125,7.75,102132.576,2.875
2018-01-08,18.799999999999997,27.765,27.247500000000002,7.625,7.8999999999999995,106600.32,2.85
2018-01-13,1.4,27.705,27.2275,7.449999999999999,7.374999999999999,109803.16799999999,2.8
2018-01-18,1.0,27.652500000000003,27.1575,8.075,7.6,109329.696,2.7749999999999995
2018-01-23,0.0,27.7575,27.2575,6.7250000000000005,6.7250000000000005,115959.168,2.7
2018-01-28,0.0,27.522499999999997,27.142500000000002,6.125000000000001,6.025,104556.09599999999,2.6
2018-02-02,42.8,27.4675,27.017500000000002,6.425,6.45,108867.456,3.25
2018-02-07,4.2,27.532500000000002,27.0425,6.325,6.25,109797.12,2.8499999999999996
2018-02-12,2.2,27.33,26.974999999999998,3.1,2.85,104848.12800000001,2.7249999999999996
2018-02-17,20.8,27.34,26.9125,6.6000000000000005,5.975,108546.04800000001,2.8
2018-02-22,8.0,27.225,26.835,6.625,6.075000000000001,103203.072,2.85
2018-02-27,22.0,27.42,26.84,0.44999999999999996,0.1499999999999999,119092.89600000001,2.925
2018-03-04,33.6,26.91,26.669999999999998,8.875,8.375,98661.888,3.3500000000000005
2018-03-09,30.0,26.75,26.5325,11.225,10.75,94026.52800000002,3.2750000000000004
2018-03-14,21.6,26.755,26.349999999999998,11.125,10.774999999999999,99840.38399999999,3.2750000000000004
2018-03-19,15.2,26.4175,26.065,6.0249999999999995,5.725,95922.14400000001,3.5250000000000004
2018-03-24,0.0,26.22,25.7425,8.1,8.1,102666.52799999999,3.0
2018-03-29,24.2,25.877499999999998,25.359999999999996,12.85,12.6,106494.048,3.0
2018-04-03,13.4,25.6175,25.022499999999997,12.875,12.475000000000001,108185.76000000001,3.05
2018-04-08,14.2,25.3325,24.7325,14.3,14.05,110837.37599999999,3.05
2018-04-13,0.0,24.987499999999997,24.402500000000003,15.675,15.85,106589.95199999999,2.9250000000000003
2018-04-18,0.0,24.974999999999998,24.31,18.75,18.174999999999997,113806.94400000002,2.8
2018-04-23,0.0,24.939999999999998,24.192500000000003,18.95,18.1,117853.056,2.7
2018-04-28,0.0,24.630000000000003,23.985,18.9,18.549999999999997,112575.744,2.625
2018-05-03,12.4,24.377499999999998,23.795,17.924999999999997,17.599999999999998,109710.72,2.7
2018-05-08,36.00000000000001,24.41,23.747500000000002,17.725,17.525,118155.456,2.6500000000000004
2018-05-13,12.200000000000001,24.035,23.6025,15.15,14.875000000000002,106456.89600000001,2.625
2018-05-18,15.4,24.0575,23.48,18.8,18.924999999999997,110155.68000000001,2.575
2018-05-23,2.0,23.78,23.3775,21.375,20.85,108789.696,2.525
2018-05-28,0.8,23.765,23.345000000000002,23.150000000000002,22.775,110606.688,2.5
2018-06-02,0.8,23.927500000000002,23.4025,23.349999999999998,22.875,118980.576,2.4
2018-06-07,16.0,23.840000000000003,23.42,22.499999999999996,21.875,114930.14400000001,2.45
2018-06-12,42.800000000000004,23.724999999999998,23.3325,21.450000000000003,20.8,110105.568,2.3499999999999996
2018-06-17,0.0,23.8275,23.3975,24.2,23.650000000000002,116752.32,2.275
2018-06-22,8.6,23.87,23.4675,21.625,20.924999999999997,112840.99200000001,2.25
2018-06-27,0.0,24.025,23.55,22.775,21.725,120352.60800000001,2.2
2018-07-02,0.0,24.545,23.895,27.400000000000002,26.75,127634.40000000001,2.2
2018-07-07,0.0,24.657500000000002,24.14,24.825,24.05,118648.8,2.1750000000000003
2018-07-12,0.0,24.86,24.32,27.85,26.875,123456.096,2.15
2018-07-17,2.6,24.955,24.43,26.45,25.6,122975.712,2.1
2018-07-22,0.2,25.14,24.580000000000002,25.575,24.799999999999997,122250.816,2.1
2018-07-27,0.2,25.3275,24.737499999999997,27.45,26.549999999999997,122239.584,2.1
2018-08-01,0.0,25.7775,25.055,28.35,27.525000000000002,124692.48,2.0
2018-08-06,1.4,25.545,25.0225,26.675,25.950000000000003,125606.592,2.0999999999999996
2018-08-11,17.2,25.4075,24.9375,25.975,24.75,114473.08799999999,2.2
2018-08-16,0.0,25.25,24.7825,24.725,24.25,121392.864,2.225
2018-08-21,20.599999999999998,25.445,24.895000000000003,23.8,23.475,128043.936,2.25
2018-08-26,1.4,25.2825,24.86,21.5,20.8,119308.032,2.3249999999999997
2018-08-31,0.2,25.3575,24.89,22.275,21.7,119969.856,2.2
2018-09-05,1.2,25.535,24.9725,22.925,22.375,127652.544,2.2
2018-09-10,0.0,25.665,25.1025,23.55,22.924999999999997,126586.368,2.2
2018-09-15,20.6,25.8075,25.215,23.8,23.0,122827.104,2.275
2018-09-20,0.0,25.7675,25.220000000000002,23.400000000000002,23.049999999999997,119109.312,2.225
2018-09-25,0.0,25.84,25.28,16.775000000000002,16.4,123237.50399999999,2.2
2018-09-30,46.8,26.049999999999997,25.424999999999997,16.35,16.200000000000003,124002.144,2.325
2018-10-05,11.2,26.1975,25.5475,17.15,17.175,125565.98400000001,2.3
2018-10-10,0.0,26.185000000000002,25.615000000000002,18.125,18.15,121263.26400000001,2.3
2018-10-15,0.0,26.124999999999996,25.585,18.2,18.65,119314.07999999999,2.3
2018-10-20,5.0,26.0475,25.57,14.674999999999999,14.575,122714.78400000001,2.25
2018-10-25,43.0,25.93,25.487499999999997,17.5,17.3,118040.54400000001,2.3249999999999997
2018-10-30,24.400000000000002,25.7875,25.45,13.675,13.624999999999998,108265.24800000002,2.55
2018-11-04,1.2,25.835,25.44,14.625,14.475000000000001,112509.216,2.45
2018-11-09,0.2,25.9525,25.525000000000002,9.65,9.924999999999999,116391.168,2.4
2018-11-14,0.4,26.2375,25.6625,10.05,9.875,120265.34400000001,2.4
2018-11-19,23.8,26.2825,25.7275,8.875,8.850000000000001,115759.58399999999,2.55
2018-11-24,33.0,26.302500000000002,25.695,10.525,10.274999999999999,114473.952,2.75
2018-11-29,3.6,26.4525,25.8875,6.000000000000001,6.075000000000001,114489.504,2.6
2018-12-04,0.2,26.689999999999998,25.99,8.825000000000001,9.175,124450.56000000001,2.5
2018-12-09,0.2,26.455,25.952499999999997,3.7500000000000004,3.7500000000000004,107900.64,2.525
2018-12-14,30.400000000000002,26.5275,26.0225,3.75,3.525,113175.36,2.6750000000000003
2018-12-19,3.4,26.634999999999998,26.155,7.15,7.0,116732.448,2.8
2018-12-24,0.0,26.625,26.134999999999998,5.725,5.7250000000000005,106955.424,2.6750000000000003
2018-12-29,0.2,26.765,26.2425,4.675,4.525,117338.97600000001,2.6
2019-01-03,0.0,26.8325,26.3825,0.875,0.75,120056.25600000001,2.525
2019-01-08,1.4,26.775000000000002,26.3675,3.2249999999999996,3.05,119034.144,2.525
2019-01-13,0.0,26.9025,26.474999999999998,4.6499999999999995,4.6000000000000005,118271.23199999999,2.5
2019-01-18,18.0,26.8825,26.4875,5.925000000000001,6.0,112144.60800000001,2.625
2019-01-23,6.0,26.8175,26.4575,4.800000000000001,4.55,109708.12800000001,2.8
2019-01-28,15.8,26.7625,26.445,3.925,3.7250000000000005,104579.424,2.95
2019-02-02,39.800000000000004,26.86,26.525,8.225,8.075,107300.16,3.3000000000000003
2019-02-07,0.0,26.5225,26.319999999999997,7.125000000000001,7.175,103938.336,2.7249999999999996
2019-02-12,0.0,26.4875,26.275,7.824999999999999,7.4,99710.784,2.6
2019-02-17,0.0,26.3825,26.1325,6.225,5.824999999999999,104125.824,2.5
2019-02-22,0.0,26.377499999999998,26.105,6.7,6.550000000000001,104848.128,2.5
2019-02-27,0.0,26.195,25.915,9.975000000000001,9.625,100037.376,2.5
2019-03-04,1.8,26.142500000000002,25.865000000000002,11.725000000000001,11.3,100041.696,2.5
2019-03-09,0.2,26.1575,25.877499999999998,10.625,10.125,104017.82400000001,2.45
2019-03-14,0.2,26.1175,25.8425,11.75,11.275,107740.8,2.525
2019-03-19,3.4,23.9725,23.1725,10.725,10.575,102102.33600000001,2.4250000000000003
